entidad	instancia_de	subclase_de
beca Fulbright	beca, institución educativa, programa de gobierno	
Sorbonne Universidad de París	universidad en Francia, entidad desaparecida	
Orden del Mérito de la República Federal de Alemania	orden de mérito	
San Sebastián de Yalí	municipio de Nicaragua	
Marta Portoblanco	ser humano	
Federico Nordalm	ser humano	
Mary Coco Maltez de Callejas	ser humano	
Carlos Alberto Abaunza	ser humano	
Carlos Vanegas	ser humano	
José Esteban Valle	ser humano	
Francisca Ramírez	ser humano	
Don Vélez	ser humano	
Marlon Samayoa	ser humano	
Estela Guadalupe Tiffer	ser humano	
Ana Ilce Gómez Ortega	ser humano	
Rolando Mendoza	ser humano	
José Víctor Zambrana	ser humano	
Christopher Reyes	ser humano	
José González	ser humano	
Wilmer Martínez	ser humano	
Alberto Mendieta	ser humano	
Judith Sierra	ser humano	
Arleth Jarquín	ser humano	
Hetzel Alguera	ser humano	
fondista	profesión	corredor
Asamblea Nacional de Nicaragua	legislatura unicameral	
agricultor	Q778000, ocupación	trabajador agrícola, cultivadores de cultivos extensivos y hortalizas, selective profession
premio Homo Homini	distinción	
taekwondista	profesión, ocupación	deportista
investigador	cargo, ocupación	escritor de no ficción, profesional de la academia
Universidad de Míchigan	institución educativa pública de los Estados Unidos, universidad pública de investigación	
Dayana Rodríguez	ser humano	
Silvio Conrado	ser humano	
Asilia Guillén	ser humano	
Jonathan Loáisiga	ser humano	
Reyna I. Aburto	ser humano	
Adriana Paniagua	ser humano	
Cristofer Jordan Rosales González	ser humano	
Asesinato de Ángel Eduardo Gahona	ser humano	
Salvador Mendieta	ser humano	
Edipcia Dubón	ser humano	
Juan Bautista Cuadra	ser humano	
Zoilamérica Ortega Murillo	ser humano	
Byron Bonilla	ser humano	
Elí Altamirano	ser humano	
Adolfo Calero Orozco	ser humano	
Sara Guerra Midence	ser humano	
Carlos Molina Argüello	ser humano	
Mario Arce Solórzano	ser humano	
Ricardo Llopesa	ser humano	
Isidro Téllez Toruño	ser humano	
beisbolista profesional	profesión	beisbolista, atleta profesional
Universidad del Valle de Utah	universidad, campus, institución educativa pública de los Estados Unidos	
reportero	profesión, cargo	periodista
Universidad de las Regiones Autónomas de la Costa Caribe Nicaragüense	universidad, editor de acceso abierto	
activista por los derechos humanos	ocupación	activista político
historiador	profesión	académico de humanidades
bibliotecario	profesión, ocupación	profesional de la información, personal de las bibliotecas
sindicalista	ocupación	activista social, activista político
Ceymar Castillo	ser humano	
Yadir Cerda	ser humano	
Lorna Norori	ser humano	
Felix Alvarado	ser humano	
Pablo Siles	ser humano	
Wilfried Strauch	ser humano	
Xiomara Diaz	ser humano	
José María Zelaya	ser humano	
Jaime Ramírez	página de desambiguación de nombres humanos	
Onofre Ramírez	ser humano	
Álvaro Conrado Dávila	ser humano	
Stanley Cayasso Guerrero	ser humano	
Francisco Javier Díaz Madriz	ser humano	
Leticia Herrera Sánchez	ser humano	
Miriam Argüello	ser humano	
Lucía Pineda Ubau	ser humano	
Marianela Corriols	ser humano	
Renato Punyed	ser humano	
Humberto Belli	ser humano	
Roberto Rivas Reyes	ser humano	
activista	ocupación, actitud ética	persona
Centro Internacional de Agricultura Tropical	instituto de investigación, editor de acceso abierto	
Universidad Humboldt de Berlín	comprehensive university, editor de acceso abierto, universidad pública de investigación, University of Excellence	
Instituto Federal de Geociencias y Recursos Naturales	agencia federal de Alemania, higher federal authority, federal public research facility in Germany	
100 Mujeres de la BBC	distinción	
Universidad de El Salvador	universidad pública	
estudiante	grupo social, ocupación, grupo de humanos	estudiante
Provincia de Puntarenas	provincia de Costa Rica	
San Miguelito	página de desambiguación de Wikimedia	
Premio a la Valentía en el Periodismo	premio de periodismo	
Universidad de High Point	universidad, institución educativa privada sin fines de lucro	
ministro	cargo público, cargo	senior government officials
funcionario	profesión, alto cargo, cargo	persona jurídica, burócrata, alto cargo, empleado público
Silvia Rosales Bolaños	ser humano	
Felix Maradiaga	ser humano	
Magaly Quintana	ser humano	
René Huete	ser humano	
Camphers Pérez	ser humano	
Sohvi Rodriguez	ser humano	
Ceshia Ubau	ser humano	
Maria Schutzmeier	ser humano	
Inés López Sevilla	ser humano	
Yokasta Valle	ser humano	
Enóc Aguado	ser humano	
Amaya Coppens	ser humano	
César Díaz	ser humano	
Jandir Rodríguez	ser humano	
Fernando Gordillo	ser humano	
Guayo González	ser humano	
Carlos Pérez	página de desambiguación de nombres humanos	
Milú Vargas	ser humano	
Sheynnis Palacios	ser humano	
Julio César Avilés	ser humano	
académico	rango académico, título honorífico, tipo de membresía	fellow
Universidad Harvard	universidad privada, Colegios coloniales, universidad de investigación, institución educativa privada sin fines de lucro	
San Rafael del Sur	municipio de Nicaragua	
Bruselas	capital federal, municipio de Bélgica, European City, gran ciudad	
Bélgica	país, federación, estado soberano	
Premio Internacional a las Mujeres de Coraje	distinción a la valentía	distinción
La Fémis	escuela de cine, Gran Escuela, editorial	
Rails d'or	grupo de premios	premio cinematográfico
artista discográfico	ocupación, profesión musical	músico
Universidad de Pittsburgh	colaboración público–privada, universidad privada, universidad de investigación, institución educativa pública de los Estados Unidos, editor de acceso abierto	
Miss Universo	página de desambiguación de Wikimedia	
Ana Isabel Morales	ser humano	
María Amelia Coronel Kinloch	ser humano	
María Auxiliadora Rosales Solís	ser humano	
Michele Najlis	ser humano	
Carlos Jirón	ser humano	
Jacinto Baca Jerez	ser humano	
Cornelio Henry Hueck Salomón	ser humano	
Freddy Zamora	ser humano	
Mariano Dubón	ser humano	
Gordiano Carranza	ser humano	
Erica Cunningham	ser humano	
Gloria Bermudez	ser humano	
Alys Dayana Cruz Cordonero	ser humano	
Yessenia del Socorro Flores Rivas	ser humano	
Sheyla Guadalupe Flores Rivas	ser humano	
Jaclyn Gilday	ser humano	
Alma Gutiérrez	ser humano	
Yorcelly Humphreys	ser humano	
Beykel Méndez	ser humano	
Ariadna Meza	ser humano	
Morales	municipio de Guatemala	
ministro del Interior	cargo	ministro
Universidad Nacional, Costa Rica	universidad, editor de acceso abierto	
Orlando	ciudad de Estados Unidos, gran ciudad	
Lisbeth Moreno	ser humano	
Alicia Nororis	ser humano	
Natalie Orellana	ser humano	
Diana Ortega	ser humano	
Hormyne Paiz	ser humano	
Katherine Raquel Pereira	ser humano	
Edy Pérez	ser humano	
Kesly Pérez	ser humano	
Yahara Salmeron	ser humano	
Shanelly Treminio	ser humano	
Elizabeth Vega	ser humano	
Mario Martz	ser humano	
Sharon Andrea Betancourt Arevalo	ser humano	
Dayana Calero	ser humano	
Maria Joaquina Cruz Rojas	ser humano	
Merykey Aensly Delgadillo Treminio	ser humano	
Massiel Guadalupe Hernandez Incer	ser humano	
Kathering Jarquin	ser humano	
Jonnie Sánchez	ser humano	
Heyssell Martínez	ser humano	
Leydin Julissa Mejia Martinez	ser humano	
Ruth Mendoza	ser humano	
Emely Obregón	ser humano	
Daniela Pérez	ser humano	
Belén Rivera	ser humano	
Stephanie Marie Ruiz Cortez	ser humano	
Nathaly Silva	ser humano	
Ana Silva	página de desambiguación de nombres humanos	
Eyding Talavera	ser humano	
Sayri Toruño	ser humano	
Berta Valle	ser humano	
Eisner Barberena	ser humano	
Hernan Estrada Roman	ser humano	
Matías Moldskred	ser humano	
Marcial Humberto Guzmán Saballos	ser humano	
Lottie Cunningham Wren	ser humano	
Maria José Silva	ser humano	
Ana Marcelo	ser humano	
Francisco José Tigerino Dávila	ser humano	
Augusto Zamora	ser humano	
Graduate Institute of International and Development Studies	universidad, editor de acceso abierto	
representante permanente en la agencia internacional de la energía atómica	cargo	embajador, Embajador permanente
Madrid	metrópoli, destino turístico, municipio de España	
Noruega	país, estado soberano	
Tola	página de desambiguación de Wikimedia	
obispo de Juigalpa	función episcopal	obispo diocesano, ordinario, obispo sufragáneo, obispo católico latino
Obispo de Bluefields	función episcopal	obispo sufragáneo, obispo diocesano católico
Universidad Autónoma de Madrid	universidad pública, editor de acceso abierto	
Reyna Rueda	ser humano	
Ana Margarita Vijil	ser humano	
Mónica López Baltodano	ser humano	
Carlos Carrión Cruz	ser humano	
Moisés Hassan	ser humano	
Jorge Adán Solís Torres	ser humano	
Anasha Campbell	ser humano	
Luis Alberto Cabrales	ser humano	
Violeta Granera	ser humano	
Milton Arcia	ser humano	
Harold Medina	ser humano	
Marvin Fletes	ser humano	
Gloria Carrión Fonseca	ser humano	
Eduardo Mangas	ser humano	
Bethania Aburto	ser humano	
Gema Zúñiga	ser humano	
Wendy Flores	ser humano	
Valeska Sandoval	ser humano	
Valentín Gazo	ser humano	
Andrea Urroz	ser humano	
politólogo	profesión	científico social
activista político	ocupación	activista
ambientalista	profesión, ocupación	activista
Moyogalpa	municipio de Nicaragua	
Escuela de Economía y Ciencia Política de Londres	institución educativa universitaria, organización educativa, universidad pública de investigación	
Ecuador	país, estado soberano	
árbitro de fútbol	profesión	árbitro, oficial del partido, person associated with football
Norchad Omier	ser humano	
Pilar Aguirre	ser humano	
Mariano Fiallos Oyanguren	ser humano	
Óscar Sobalvarro	ser humano	
Cristiana Chamorro Barrios	ser humano	
Luis Fley	ser humano	
Pablo Tellez	ser humano	
Dino Aranda	ser humano	
Alba Luz Ramos	ser humano	
Juan Sebastián Chamorro	ser humano	
Wilfredo Miranda Aburto	ser humano	
José Adán Aguerri	ser humano	
Leonardo Ovidio Reyes Ramírez	ser humano	
Miguel Mora Barberena	ser humano	
George Henríquez	ser humano	
José Pallais	ser humano	
Douglas Forvis	ser humano	
Kitty Monterrey	ser humano	
Camila Ortega Murillo	ser humano	
Tamara Dávila Rivas	ser humano	
Universidad Estatal de Arkansas	universidad, institución educativa pública de los Estados Unidos, editorial académica	
líder comunitario	cargo, ocupación	político, líder
banquero	profesión, ocupación	empresario, bank employee
Laguna de Perlas	página de desambiguación de Wikimedia	
Bluefields Indian and Caribbean University	universidad	
asesor de gobierno	profesión	asesor político
Suyén Barahona Cuan	ser humano	
Héctor Mairena	ser humano	
Michael Healy Lacayo	ser humano	
Verónica Chávez	ser humano	
María Fernanda Flores	ser humano	
Israel Lewites	ser humano	
Cindy Regidor	ser humano	
Amalia del Cid	ser humano	
Rosa Marina Zelaya	ser humano	
Sandra Ramos	ser humano	
Azucena Saballos Ramírez	ser humano	
Leslie Ruiz Baldelomar	ser humano	
Iris Marina Montenegro Blandón	ser humano	
Adilia del Pilar Salinas Otero	ser humano	
Alba Estela González Tórrez	ser humano	
Alyeris Beldramina Arias Siezar	ser humano	
Elvira Cuadra Lira	ser humano	
Asunción Moreno	ser humano	
Angela Espinoza Tórrez	ser humano	
Arlen Cerda	ser humano	
Consejo Superior de la Empresa Privada	cámara de comercio e industria	
ingeniero	profesión, cargo	trabajador
La Prensa	página de desambiguación de Wikimedia	
Argentina del Socorro Parajón Alejos	ser humano	
Daysi Rubio Godoy	ser humano	
Marlen Chow	ser humano	
Jennifer Brown Bracket	ser humano	
Celia Camacho	ser humano	
Hugo Torres Jiménez	ser humano	
Miguel Mendoza	ser humano	
Olga Avilés	ser humano	
Eleonora Rocha	ser humano	
Pedro Joaquín Chamorro Barrios	ser humano	
Azáhalea Solís	ser humano	
Víctor Hugo Tinoco	ser humano	
Lucy Valenti	ser humano	
Leonor Zúniga	ser humano	
María Luisa Acosta	ser humano	
Saturnino Cerrato	ser humano	
Pedro Molina	página de desambiguación de Wikimedia	
María Haydee Osuna	ser humano	
Medardo Mairena	ser humano	
Rolando Castellón	ser humano	
escritor deportivo	profesión, ocupación	periodista, periodista de opinión, escritor de no ficción, personalidad del deporte
cineasta	profesión del cine, ocupación mediática	artista, artista visual
documentalista	profesión, ocupación	bibliotecario
catedrático	título de autoridad, rango académico, tratamiento protocolario, ocupación	profesor universitario, research fellow
ilustrador	propiedad de Wikidata para elementos sobre libros, propiedad de Wikidata para elementos sobre manuscritos, propiedad de Wikidata relacionada con las personas	
Confidencial	publicación periódica, periódico semanal	
dibujante de prensa	profesión	dibujante, periodista
Museo de Arte Moderno de San Francisco	museo, organización sin fines de lucro, museo de arte, editorial, museo de arte moderno	
Izayana Marenco	ser humano	
Marlon Amador Pérez	ser humano	
Evidelia González Jarquin	ser humano	
Félix Potoy	ser humano	
Edwin Barberena	ser humano	
Noel Vidaurre	ser humano	
Francisco Aguirre Sacasa	ser humano	
Claudia Gordillo	ser humano	
Jaime Chamorro Cardenal	ser humano	
