entidad	instancia_de	subclase_de
Domingo Godoy Matte	ser humano	
Alfonso Lara	ser humano	
Ester Soré	ser humano	
Ramón Vinay	ser humano	
Eberardo Villalobos	ser humano	
Ulises Poirier	ser humano	
Alcibíades Roldán Álvarez	ser humano	
Alcibíades Vicencio	ser humano	
Roberto Rojas	ser humano	
Bernardo Leighton	ser humano	
Pepo	ser humano	
Marco Arriagada	ser humano	
Carolina Schmidt	ser humano	
José Miguel Carrera	ser humano	
Gastón Castro	ser humano	
Fernando Errázuriz Aldunate	ser humano	
Clodomiro Almeyda	ser humano	
Ana Lya Uriarte	ser humano	
Franklin Lobos	ser humano	
Rubén Selmán	ser humano	
Simón Pesutic	ser humano	
Miguel Humberto Enriquez Espinosa	ser humano	
Mauricio Basualto	ser humano	
Roberto Ampuero	ser humano	
Noelle Barahona	ser humano	
Francisco Varela	ser humano	
Alejandro Serani Burgos	ser humano	
Alejandro Silva Bascuñán	ser humano	
Alejandro Silva Vilches	ser humano	
Alejandro Tinsly	ser humano	
Alejandro Toro Herrera	ser humano	
Alejandro Venegas	ser humano	
Alejandro Vial	ser humano	
Alejandro Vial Guzmán	ser humano	
Alejandro Walker Valdés	ser humano	
Jeremías Israel	ser humano	
Álex Anwandter	ser humano	
Alex Bowen	ser humano	
Alex Lemun	ser humano	
Alex Zisis	ser humano	
Máximo Pacheco Matte	ser humano	
Eros Pérez	ser humano	
Pedro González Vera	ser humano	
Carlos Schneeberger	ser humano	
Marcos González Salazar	ser humano	
Jorge Robledo Oliver	ser humano	
Juan Luis Martínez	ser humano	
Sergio Livingstone	ser humano	
José María Caro Rodríguez	ser humano	
Luis Pardo Villalón	ser humano	
Cristina Montt	ser humano	
Alejandra Fosalba	ser humano	
Alberto van Klaveren	ser humano	
Albino Barra Villalobos	ser humano	
Arturo Gordon Vargas	ser humano	
Arturo Jara Márquez	ser humano	
Arturo Prat	ser humano	
Arturo Torres	ser humano	
Jerónimo Méndez	ser humano	
Cristóbal Jorquera	ser humano	
Carlos Labrín	ser humano	
Matías Campos	ser humano	
Bryan Carrasco	ser humano	
Erik Figueroa	ser humano	
Hans Helfritz	ser humano	
Leonel Herrera Rojas	ser humano	
Mauricio Aros	ser humano	
Fernando Cornejo	ser humano	
Ariel Mateluna	ser humano	
Jorge Arrate	ser humano	
Carlos Robles	ser humano	
José Piñera Echenique	ser humano	
Hernán Rivera Letelier	ser humano	
Gabriela Barros	ser humano	
Francisco Rojas Rojas	ser humano	
Silvio Caiozzi	ser humano	
Rodrigo Barrera	ser humano	
Miguel Serrano	ser humano	
Alejandro Noemi Callejas	ser humano	
Alejandro Noemi Huerta	ser humano	
Alejandro Paulino Campos Rebhein	ser humano	
Alejandro Peña Ceballos	ser humano	
Alejandro Reyes	ser humano	
Alejandro Rojas Wainer	ser humano	
Alejandro Ríos Valdivia	ser humano	
Manuel Baquedano	ser humano	
Emiliano Figueroa	ser humano	
Rodrigo González	ser humano	
Armando Quezada Acharán	ser humano	
Rodrigo Valenzuela	ser humano	
José Maza Fernández	ser humano	
Carlos Ibáñez	ser humano	
Mario Soto	ser humano	
Manfred Max Neef	ser humano	
Agustín Moreno Ladrón de Guevara	ser humano	
Agustín Squella	ser humano	
Agustín Urrejola Leclerc	ser humano	
Agustín Vial Santelices	ser humano	
Agustín de Orrego Zamora	ser humano	
Benjamín Vivanco Toro	ser humano	
Alamiro de Ávila	ser humano	
Albert Cussen	ser humano	
Alberto Arenas	ser humano	
Alberto Baltra	ser humano	
Jaime Hales	ser humano	
Alberto Cardemil	ser humano	
Alberto Carrizo Olivares	ser humano	
Alberto Castillo Urbistondo	ser humano	
Alberto Ceardi Ferrer	ser humano	
Alberto Chaigneau	ser humano	
Alberto Cienfuegos	ser humano	
Jaime Caro	ser humano	
Alberto Cruz Covarrubias	ser humano	
Alberto Edwards Vives	ser humano	
Aldo Schiappacasse	ser humano	
