entidad,relacion,objeto
jugador de fútbol americano,instancia de,profesión
jugador de fútbol americano,subclase de,jugador de fútbol gridiron
jugador de fútbol americano,forma parte de,club de fútbol americano
jugador de fútbol americano,ámbito de la ocupación,fútbol americano
jugador de fútbol americano,deporte,fútbol americano
Washington D. C.,jefe de gobierno,Muriel Bowser
Washington D. C.,país,Estados Unidos
Washington D. C.,continente,América del Norte
Washington D. C.,instancia de,capital federal
Washington D. C.,comparte fronteras con,Alexandria
jugador de póquer,instancia de,profesión
jugador de póquer,subclase de,jugador competitivo
jugador de póquer,ámbito de la ocupación,póquer
jugador de póquer,categoría principal del tema,Categoría:Jugadores de póquer
colegio universitario,instancia de,tipo de institución educativa
colegio universitario,subclase de,institución educativa universitaria
colegio universitario,subclase de,college
colegio universitario,categoría principal del tema,Categoría:Colegios universitarios
Chicago,jefe de gobierno,Brandon Johnson
Chicago,país,Estados Unidos
Chicago,continente,América del Norte
Chicago,instancia de,ciudad global
Chicago,instancia de,gran ciudad
baloncestista,instancia de,profesión
baloncestista,subclase de,deportista
baloncestista,subclase de,jugador competitivo
baloncestista,forma parte de,club de baloncesto
baloncestista,ámbito de la ocupación,baloncesto
Universidad Marquette,país,Estados Unidos
Universidad Marquette,instancia de,universidad
Universidad Marquette,instancia de,institución educativa privada sin fines de lucro
Universidad Marquette,fundador,John Henni
Universidad Marquette,situado en la entidad territorial administrativa,Milwaukee
velocista,instancia de,profesión
velocista,instancia de,disciplina deportiva
velocista,subclase de,corredor
velocista,ámbito de la ocupación,carrera de velocidad
velocista,deporte,atletismo
Universidad Estatal de California,calendario académico,semestre
Universidad Estatal de California,país,Estados Unidos
Universidad Estatal de California,instancia de,universidad
Universidad Estatal de California,instancia de,institución educativa pública de los Estados Unidos
Universidad Estatal de California,situado en la entidad territorial administrativa,Carson
"Universidad Estatal de California, Long Beach",país,Estados Unidos
"Universidad Estatal de California, Long Beach",instancia de,universidad pública
"Universidad Estatal de California, Long Beach",instancia de,institución educativa pública de los Estados Unidos
"Universidad Estatal de California, Long Beach",situado en la entidad territorial administrativa,Long Beach
"Universidad Estatal de California, Long Beach",ubicación de la sede,Long Beach
Jon Huntsman,Lugar de nacimiento,Palo Alto
Jon Huntsman,Ocupación,diplomático
Jon Huntsman,Ciudadanía,Estados Unidos
Jon Huntsman,Educado en,Universidad de Utah
Jon Huntsman,Cargo,gobernador de Utah
Jon Huntsman,Premio recibido,Premio Eagle Scout Distinguido
Jon Huntsman,Fecha de nacimiento,1960-03-26
Jon Huntsman,Ocupación,misionero
Jon Huntsman,Educado en,National Taiwan Normal University
Jon Huntsman,Educado en,Wharton Business School
Jon Huntsman,Educado en,Highland High School
Jon Huntsman,Cargo,embajador de los Estados Unidos en la Federación de Rusia
Jon Huntsman,Cargo,embajador de los Estados Unidos en Singapur
Jon Huntsman,Cargo,Embajador de los Estados Unidos en la República Popular China
Shafrira Goldwasser,Lugar de nacimiento,Nueva York
Shafrira Goldwasser,Ocupación,ingeniero
Shafrira Goldwasser,Ciudadanía,Estados Unidos
Shafrira Goldwasser,Educado en,Universidad de California en Berkeley
Shafrira Goldwasser,Empleador,Instituto Weizmann de Ciencias
Shafrira Goldwasser,Miembro de,Association for Computing Machinery
Shafrira Goldwasser,Premio recibido,Premio Turing
Shafrira Goldwasser,Fecha de nacimiento,1958-11-14
Shafrira Goldwasser,Ciudadanía,Israel
Shafrira Goldwasser,Educado en,Universidad Carnegie Mellon
Shafrira Goldwasser,Empleador,Instituto Tecnológico de Massachusetts
Shafrira Goldwasser,Miembro de,Academia Israelí de Ciencias y Humanidades
Shafrira Goldwasser,Miembro de,Academia Nacional de Ciencias de los Estados Unidos
Shafrira Goldwasser,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Shafrira Goldwasser,Miembro de,Academia Nacional de Ingeniería
George Pataki,Lugar de nacimiento,Peekskill
George Pataki,Ocupación,abogado
George Pataki,Ciudadanía,Estados Unidos
George Pataki,Educado en,Escuela de Leyes Columbia
George Pataki,Cargo,gobernador de Nueva York
George Pataki,Premio recibido,Ellis Island Medal of Honor
George Pataki,Fecha de nacimiento,1945-06-24
George Pataki,Ocupación,político
George Pataki,Premio recibido,Grand Officer of the National Order For Merit
George Pataki,Premio recibido,Dr. Nathan Davis Award for Governors or Statewide Elected Officials
George Pataki,Educado en,Peekskill High School
George Pataki,Premio recibido,comandante con estrella de la Orden del Mérito de Hungría
George Pataki,Educado en,Pierson College
George Pataki,Cargo,senador de Nueva York
George Pataki,Cargo,miembro de la Asamblea del estado de Nueva York
George Pataki,Cargo,mayor of a place in New York
Lydia Kavraki,Lugar de nacimiento,Creta
Lydia Kavraki,Ocupación,informático teórico
Lydia Kavraki,Ciudadanía,Grecia
Lydia Kavraki,Educado en,Universidad Stanford
Lydia Kavraki,Empleador,Universidad Rice
Lydia Kavraki,Miembro de,Association for Computing Machinery
Lydia Kavraki,Premio recibido,AAAI Fellow
Lydia Kavraki,Fecha de nacimiento,1967-01-01
Lydia Kavraki,Ocupación,físico
Lydia Kavraki,Ocupación,biólogo
Lydia Kavraki,Ocupación,profesor universitario
Lydia Kavraki,Premio recibido,ACM-AAAI Allen Newell Award
Lydia Kavraki,Premio recibido,Miembro de la Academia Estadounidense de las Artes y las Ciencias
Lydia Kavraki,Premio recibido,Athena Lecturer
Lydia Kavraki,Ciudadanía,Estados Unidos
Lydia Kavraki,Educado en,Universidad de Creta
Lydia Kavraki,Premio recibido,Premio Grace Murray Hopper
Lydia Kavraki,Premio recibido,Beca de la Asociación Estadounidense para el Avance de la Ciencia
Lydia Kavraki,Premio recibido,Premios Mujeres con Visión del Instituto Anita Borg
Lydia Kavraki,Miembro de,Academia Europæa
Lydia Kavraki,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Lydia Kavraki,Miembro de,American Association for Artificial Intelligence
Harry S. Truman,Lugar de nacimiento,Lamar
Harry S. Truman,Ocupación,diarista
Harry S. Truman,Ciudadanía,Estados Unidos
Harry S. Truman,Educado en,University of Missouri–Kansas City
Harry S. Truman,Miembro de,francmasonería
Harry S. Truman,Cargo,presidente de los Estados Unidos
Harry S. Truman,Premio recibido,Armed Forces Reserve Medal
Harry S. Truman,Fecha de nacimiento,1884-05-08
Harry S. Truman,Fecha de defunción,1972-12-26
Harry S. Truman,Ocupación,juez
Harry S. Truman,Educado en,William Chrisman High School
Harry S. Truman,Premio recibido,Medalla de Oro del Congreso de los Estados Unidos
Harry S. Truman,Ocupación,empresario
Harry S. Truman,Ocupación,político
Harry S. Truman,Ocupación,oficial militar
Harry S. Truman,Premio recibido,Medalla de Victoria Segunda Guerra Mundial
Harry S. Truman,Miembro de,Legión Estadounidense
Harry S. Truman,Miembro de,Veterans of Foreign Wars
Harry S. Truman,Cargo,Vicepresidente de los Estados Unidos
Harry S. Truman,Cargo,Capitán General de las Filipinas
Mary Jane Irwin,Ocupación,informático teórico
Mary Jane Irwin,Ciudadanía,Estados Unidos
Mary Jane Irwin,Educado en,Universidad de Illinois
Mary Jane Irwin,Empleador,Universidad Estatal de Pensilvania
Mary Jane Irwin,Miembro de,Association for Computing Machinery
Mary Jane Irwin,Premio recibido,IEEE Fellow
Mary Jane Irwin,Fecha de nacimiento,2000-01-01
Mary Jane Irwin,Premio recibido,Beca de la Asociación Estadounidense para el Avance de la Ciencia
Mary Jane Irwin,Premio recibido,IEEE Gustav Robert Kirchhoff Award
Mary Jane Irwin,Premio recibido,Premios Mujeres con Visión del Instituto Anita Borg
Mary Jane Irwin,Premio recibido,ACM Fellow
Mary Jane Irwin,Premio recibido,Miembro de la Academia Estadounidense de las Artes y las Ciencias
Mary Jane Irwin,Premio recibido,ACM Distinguished Service Award
Mary Jane Irwin,Premio recibido,Athena Lecturer
Mary Jane Irwin,Educado en,Universidad de Memphis
Mary Jane Irwin,Miembro de,IEEE
Mary Jane Irwin,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Mary Jane Irwin,Miembro de,Academia Nacional de Ingeniería
Nikki Haley,Lugar de nacimiento,Bamberg
Nikki Haley,Ocupación,empresario
Nikki Haley,Ciudadanía,Estados Unidos
Nikki Haley,Educado en,Universidad Clemson
Nikki Haley,Cargo,Embajador de los Estados Unidos ante las Naciones Unidas
Nikki Haley,Premio recibido,Irving Kristol Award
Nikki Haley,Fecha de nacimiento,1972-01-20
Nikki Haley,Ocupación,político
Nikki Haley,Ocupación,diplomático
Nikki Haley,Premio recibido,Order of the Palmetto
Nikki Haley,Premio recibido,honorary doctorate of the University of South Carolina
Nikki Haley,Educado en,"Orangeburg Preparatory Schools, Inc."
Nikki Haley,Cargo,gobernador de Carolina del Sur
Lydia Kavraki,Premio recibido,ACM Fellow
Shafrira Goldwasser,Ocupación,informático teórico
Shafrira Goldwasser,Ocupación,matemático
Shafrira Goldwasser,Ocupación,profesor universitario
Shafrira Goldwasser,Ocupación,criptógrafo
Shafrira Goldwasser,Premio recibido,Medalla Benjamin Franklin
Shafrira Goldwasser,Premio recibido,Premio Gödel
Shafrira Goldwasser,Premio recibido,Premio Grace Murray Hopper
Shafrira Goldwasser,Premio recibido,Premios L'Oréal UNESCO para las Mujeres en Ciencia
Shafrira Goldwasser,Premio recibido,IEEE Emanuel R. Piore Award
Shafrira Goldwasser,Premio recibido,Premio Fundación BBVA Fronteras del Conocimiento
Shafrira Goldwasser,Premio recibido,Premio Harold Pender
Shafrira Goldwasser,Premio recibido,ACM Fellow
Shafrira Goldwasser,Premio recibido,IACR Fellow
Shafrira Goldwasser,Premio recibido,Athena Lecturer
"Carroll A. Campbell, Jr.",Lugar de nacimiento,Greenville
"Carroll A. Campbell, Jr.",Ocupación,político
"Carroll A. Campbell, Jr.",Ciudadanía,Estados Unidos
"Carroll A. Campbell, Jr.",Educado en,The McCallie School
"Carroll A. Campbell, Jr.",Cargo,gobernador de Carolina del Sur
"Carroll A. Campbell, Jr.",Fecha de nacimiento,1940-07-24
"Carroll A. Campbell, Jr.",Fecha de defunción,2005-12-07
"Carroll A. Campbell, Jr.",Educado en,Greenville High School
"Carroll A. Campbell, Jr.",Cargo,miembro de la Cámara de Representantes de los Estados Unidos
"Carroll A. Campbell, Jr.",Cargo,senador de Carolina del Sur
"Carroll A. Campbell, Jr.",Cargo,miembro de la Cámara de Representantes de Carolina del Sur
Andrew Cuomo,Lugar de nacimiento,Queens
Andrew Cuomo,Ocupación,abogado
Andrew Cuomo,Ciudadanía,Estados Unidos
Andrew Cuomo,Educado en,Universidad de Fordham
Andrew Cuomo,Empleador,Departamento de Vivienda y Desarrollo Urbano de los Estados Unidos
Andrew Cuomo,Cargo,gobernador de Nueva York
Andrew Cuomo,Fecha de nacimiento,1957-12-06
Andrew Cuomo,Ocupación,político
Andrew Cuomo,Educado en,Robert F. Wagner Graduate School of Public Service
Andrew Cuomo,Educado en,Albany Law School
Andrew Cuomo,Educado en,Archbishop Molloy High School
Andrew Cuomo,Empleador,Fried Frank
Andrew Cuomo,Empleador,HELP USA
Andrew Cuomo,Cargo,Secretario de Vivienda y Desarrollo Urbano de los Estados Unidos
Andrew Cuomo,Cargo,Attorney General of New York
David Paterson,Lugar de nacimiento,Brooklyn
David Paterson,Ocupación,político
David Paterson,Ciudadanía,Estados Unidos
David Paterson,Educado en,Universidad de Columbia
David Paterson,Obra notable,"Black, Blind, & In Charge: A Story of Visionary Leadership and Overcoming Adversity"
David Paterson,Cargo,gobernador de Nueva York
David Paterson,Premio recibido,John Jay Award
David Paterson,Fecha de nacimiento,1954-05-20
David Paterson,Educado en,Universidad Hofstra
David Paterson,Educado en,Hempstead High School
David Paterson,Educado en,Maurice A. Deane School of Law
David Paterson,Cargo,Lieutenant Governor of New York
David Paterson,Cargo,senador de Nueva York
Eliot Spitzer,Lugar de nacimiento,Nueva York
Eliot Spitzer,Ocupación,abogado
Eliot Spitzer,Ciudadanía,Estados Unidos
Eliot Spitzer,Educado en,Universidad de Princeton
Eliot Spitzer,Cargo,gobernador de Nueva York
Eliot Spitzer,Premio recibido,Financial Times Person of the Year
Eliot Spitzer,Fecha de nacimiento,1959-06-10
Eliot Spitzer,Ocupación,político
Eliot Spitzer,Educado en,Escuela de Derecho Harvard
Eliot Spitzer,Educado en,Woodrow Wilson School of Public and International Affairs
Eliot Spitzer,Educado en,Horace Mann School
Nikki Haley,Cargo,miembro de la Cámara de Representantes de Carolina del Sur
Mark Sanford,Lugar de nacimiento,Fort Lauderdale
Mark Sanford,Ocupación,político
Mark Sanford,Ciudadanía,Estados Unidos
Mark Sanford,Educado en,Universidad de Virginia
Mark Sanford,Empleador,Goldman Sachs
Mark Sanford,Cargo,gobernador de Carolina del Sur
Mark Sanford,Premio recibido,Eagle Scout
Mark Sanford,Fecha de nacimiento,1960-05-28
Mark Sanford,Ocupación,agricultor
Mark Sanford,Ocupación,inversor en bienes raíces
Mark Sanford,Ocupación,oficial de la fuerza aérea
Mark Sanford,Educado en,University of Virginia Darden School of Business
Mark Sanford,Educado en,Universidad Furman
Mark Sanford,Cargo,miembro de la Cámara de Representantes de los Estados Unidos
Jim Hodges,Lugar de nacimiento,Lancaster
Jim Hodges,Ocupación,político
Jim Hodges,Ciudadanía,Estados Unidos
Jim Hodges,Educado en,Universidad de Carolina del Sur
Jim Hodges,Cargo,gobernador de Carolina del Sur
Jim Hodges,Fecha de nacimiento,1956-11-19
Jim Hodges,Educado en,Davidson College
Jim Hodges,Cargo,miembro de la Cámara de Representantes de Carolina del Sur
David Beasley,Lugar de nacimiento,Darlington
David Beasley,Ocupación,político
David Beasley,Ciudadanía,Estados Unidos
David Beasley,Educado en,Universidad Clemson
David Beasley,Empleador,Programa Mundial de Alimentos
David Beasley,Cargo,gobernador de Carolina del Sur
David Beasley,Premio recibido,Premio Profile in Courage
David Beasley,Fecha de nacimiento,1957-02-26
David Beasley,Educado en,Universidad de Carolina del Sur
David Beasley,Cargo,miembro de la Cámara de Representantes de Carolina del Sur
"Carroll A. Campbell, Jr.",Educado en,Universidad Americana
"Carroll A. Campbell, Jr.",Educado en,Universidad de Carolina del Sur
Susan L. Graham,Lugar de nacimiento,Cleveland
Susan L. Graham,Ocupación,profesor universitario
Susan L. Graham,Ciudadanía,Estados Unidos
Susan L. Graham,Educado en,Universidad Stanford
Susan L. Graham,Empleador,Universidad de California en Berkeley
Susan L. Graham,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Susan L. Graham,Premio recibido,ACM Fellow
Susan L. Graham,Fecha de nacimiento,1942-09-16
Susan L. Graham,Ocupación,ingeniero
Susan L. Graham,Premio recibido,ACM Distinguished Service Award
Susan L. Graham,Ocupación,informático teórico
Susan L. Graham,Educado en,Radcliffe College
Susan L. Graham,Premio recibido,IEEE Fellow
Susan L. Graham,Premio recibido,Medalla John von Neumann
Susan L. Graham,Premio recibido,Beca de la Asociación Estadounidense para el Avance de la Ciencia
Susan L. Graham,Premio recibido,Ken Kennedy Award
Susan L. Graham,Educado en,Universidad Harvard
Susan L. Graham,Miembro de,Academia Nacional de Ingeniería
Susan L. Graham,Miembro de,United States President's Council of Advisors on Science and Technology
Harry S. Truman,Cargo,senador de los Estados Unidos
Judy Garland,Lugar de nacimiento,Grand Rapids
Judy Garland,Ocupación,actor de cine
Judy Garland,Ciudadanía,Estados Unidos
Judy Garland,Educado en,Antelope Valley High School
Judy Garland,Premio recibido,premio Grammy a la mejor interpretación vocal pop femenina
Judy Garland,Fecha de nacimiento,1922-06-10
Judy Garland,Fecha de defunción,1969-06-22
Judy Garland,Ocupación,actor
Judy Garland,Premio recibido,Premio Grammy a la carrera artística
Judy Garland,Ocupación,cantante
Judy Garland,Ocupación,actor de teatro
Judy Garland,Ocupación,actor de voz
Judy Garland,Ocupación,personalidad de radio
Judy Garland,Ocupación,actor de televisión
Judy Garland,Premio recibido,premio Globo de Oro
Judy Garland,Premio recibido,Globo de Oro a la mejor actriz - Comedia o musical
Judy Garland,Premio recibido,Premio Tony especial
Judy Garland,Premio recibido,Estrella del Paseo de la Fama de Hollywood
Judy Garland,Educado en,Escuela Preparatoria de Hollywood
Judy Garland,Premio recibido,Óscar juvenil
Judy Garland,Premio recibido,Premio Cecil B. DeMille
Judy Garland,Premio recibido,Óscar honorífico
Judy Garland,Premio recibido,premio Grammy al álbum del año
Susan L. Graham,Miembro de,Association for Computing Machinery
Susan L. Graham,Miembro de,IEEE
Judy Garland,Educado en,Universidad Harvard
Lindsay Davenport,Lugar de nacimiento,Palos Verdes
Lindsay Davenport,Ocupación,tenista
Lindsay Davenport,Ciudadanía,Estados Unidos
Lindsay Davenport,Educado en,Chadwick School
Lindsay Davenport,Premio recibido,Salón Internacional de la Fama del tenis
Lindsay Davenport,Fecha de nacimiento,1976-06-08
Lindsay Davenport,Premio recibido,Best Female Tennis Player ESPY Award
Lindsay Davenport,Educado en,Murrieta Valley High School
Jennifer Capriati,Lugar de nacimiento,Nueva York
Jennifer Capriati,Ocupación,tenista
Jennifer Capriati,Ciudadanía,Estados Unidos
Jennifer Capriati,Premio recibido,Salón Internacional de la Fama del tenis
Jennifer Capriati,Fecha de nacimiento,1976-03-29
Jennifer Capriati,Premio recibido,Atleta del año de Associated Press
Jennifer Capriati,Premio recibido,Anexo:Premio Laureus a la Mejor Reaparición Internacional del Año
Jennifer Capriati,Premio recibido,Anexo:Premio Laureus a la Mejor Deportista Femenina Internacional del Año
Jennifer Capriati,Premio recibido,Best Comeback Athlete ESPY Award
Leah Jamieson,Lugar de nacimiento,Trenton
Leah Jamieson,Ocupación,ingeniero
Leah Jamieson,Ciudadanía,Estados Unidos
Leah Jamieson,Educado en,Universidad de Princeton
Leah Jamieson,Empleador,Universidad Purdue
Leah Jamieson,Miembro de,Academia Estadounidense de las Artes y las Ciencias
Leah Jamieson,Premio recibido,IEEE Richard M. Emberson Award
Leah Jamieson,Fecha de nacimiento,1949-08-27
Leah Jamieson,Ocupación,informático teórico
Leah Jamieson,Premio recibido,Gordon Prize
Leah Jamieson,Premio recibido,Premios Mujeres con Visión del Instituto Anita Borg
Leah Jamieson,Premio recibido,"IEEE James H. Mulligan, Jr. Education Medal"
Leah Jamieson,Premio recibido,Miembro de la Academia Estadounidense de las Artes y las Ciencias
Leah Jamieson,Educado en,Instituto Tecnológico de Massachusetts
John Boehner,Lugar de nacimiento,Reading
John Boehner,Ocupación,empresario
John Boehner,Ciudadanía,Estados Unidos
John Boehner,Educado en,Universidad Xavier
John Boehner,Cargo,presidente de la Cámara de Representantes de los Estados Unidos
John Boehner,Premio recibido,Laetare Medal
John Boehner,Fecha de nacimiento,1949-11-17
John Boehner,Ocupación,político
John Boehner,Ocupación,emprendedor
John Boehner,Ocupación,ejecutivo de empresa
John Boehner,Premio recibido,Gran Cordón de la Orden del Sol Naciente
John Boehner,Premio recibido,Dr. Nathan Davis Award for United States Representatives
John Boehner,Educado en,Moeller High School
John Boehner,Cargo,Presidente de la Conferencia Republicana de la Cámara de Representantes de los Estados Unidos
Jeanne Ferrante,Ocupación,informático teórico
Jeanne Ferrante,Ciudadanía,Estados Unidos
Jeanne Ferrante,Educado en,Universidad Hofstra
Jeanne Ferrante,Empleador,Universidad de California en San Diego
Jeanne Ferrante,Miembro de,Association for Computing Machinery
Jeanne Ferrante,Premio recibido,Programming Languages Achievement Award
Jeanne Ferrante,Fecha de nacimiento,1949-01-01
Jeanne Ferrante,Miembro de,IEEE
Phyllis Fox,Lugar de nacimiento,Colorado
Phyllis Fox,Ocupación,ingeniero
Phyllis Fox,Ciudadanía,Estados Unidos
Phyllis Fox,Educado en,Instituto Tecnológico de Massachusetts
Phyllis Fox,Empleador,Instituto Tecnológico de Massachusetts
Phyllis Fox,Obra notable,DYNAMO
Phyllis Fox,Fecha de nacimiento,1923-03-13
Phyllis Fox,Fecha de defunción,2017-05-23
Phyllis Fox,Ocupación,informático teórico
Phyllis Fox,Ocupación,matemático
Phyllis Fox,Ocupación,profesor universitario
Phyllis Fox,Ocupación,investigador de la inteligencia artificial
Phyllis Fox,Educado en,Wellesley College
Phyllis Fox,Educado en,Universidad de Colorado
Phyllis Fox,Empleador,Universidad de Nueva York
Phyllis Fox,Empleador,General Electric
Phyllis Fox,Empleador,Bell Labs
Phyllis Fox,Empleador,Instituto de Tecnología de Nueva Jersey
Phyllis Fox,Empleador,Newark College of Engineering
John Adair,Lugar de nacimiento,condado de Chester
John Adair,Ocupación,militar
John Adair,Ciudadanía,Estados Unidos
John Adair,Cargo,gobernador de Kentucky
John Adair,Fecha de nacimiento,1757-01-09
John Adair,Fecha de defunción,1840-05-18
John Adair,Ocupación,político
John Adair,Ocupación,registrar
John Adair,Fecha de defunción,1840-05-19
John Adair,Cargo,senador de los Estados Unidos
Eliot Spitzer,Cargo,Attorney General of New York
George Pataki,Educado en,Universidad Yale
Katherine Johnson,Lugar de nacimiento,White Sulphur Springs
Katherine Johnson,Ocupación,ingeniero de aviación
Katherine Johnson,Ciudadanía,Estados Unidos
Katherine Johnson,Educado en,Universidad de Virginia Occidental
Katherine Johnson,Empleador,Administración Nacional de Aeronáutica y del Espacio
Katherine Johnson,Miembro de,Alpha Kappa Alpha
Katherine Johnson,Premio recibido,Arthur B.C. Walker II Award
Katherine Johnson,Fecha de nacimiento,1918-08-26
Katherine Johnson,Fecha de defunción,2020-02-24
Katherine Johnson,Ocupación,profesor
Katherine Johnson,Premio recibido,NCWIT Pioneer in Tech Award
Katherine Johnson,Ocupación,informático teórico
Katherine Johnson,Ocupación,físico
Katherine Johnson,Ocupación,matemático
Katherine Johnson,Premio recibido,honorary degree from Spelman College
Katherine Johnson,Educado en,West Virginia State University
Katherine Johnson,Empleador,NACA
Lynne Jolitz,Ocupación,ingeniero
Lynne Jolitz,Ciudadanía,Estados Unidos
Lynne Jolitz,Educado en,Universidad de California en Berkeley
Lynne Jolitz,Fecha de nacimiento,1961-06-30
Lynne Jolitz,Ocupación,informático teórico
Anna Karlin,Ocupación,informático teórico
Anna Karlin,Ciudadanía,Estados Unidos
Anna Karlin,Educado en,Universidad Stanford
Anna Karlin,Empleador,Universidad de Washington
Anna Karlin,Miembro de,Association for Computing Machinery
Anna Karlin,Premio recibido,Paris Kanellakis Award
Anna Karlin,Fecha de nacimiento,1960-03-19
Anna Karlin,Premio recibido,ACM Fellow
Anna Karlin,Premio recibido,Miembro de la Academia Estadounidense de las Artes y las Ciencias
Anna Karlin,Empleador,Digital Equipment Corporation
Anna Karlin,Miembro de,Academia Nacional de Ciencias de los Estados Unidos
Anna Karlin,Miembro de,Academia Estadounidense de las Artes y las Ciencias
John Boehner,Cargo,miembro de la Cámara de Representantes de los Estados Unidos
John Boehner,Cargo,miembro de la Cámara de Representantes de Ohio
Katherine Johnson,Premio recibido,Medalla Presidencial de la Libertad
Katherine Johnson,Premio recibido,Medalla de Oro del Congreso de los Estados Unidos
Katherine Johnson,Premio recibido,Salón Nacional de la Fama de Mujeres
Katherine Johnson,Premio recibido,Medalla Hubbard
Katherine Johnson,Premio recibido,Virginia Women in History
Katherine Johnson,Premio recibido,100 Mujeres de la BBC
Grace Murray Hopper,Lugar de nacimiento,Nueva York
Grace Murray Hopper,Ocupación,oficial naval
Grace Murray Hopper,Ciudadanía,Estados Unidos
Grace Murray Hopper,Educado en,Vassar College
Grace Murray Hopper,Empleador,Bureau of Ships
Grace Murray Hopper,Obra notable,FLOW-MATIC
Grace Murray Hopper,Miembro de,Asociación Estadounidense para el Avance de la Ciencia
Grace Murray Hopper,Premio recibido,Meritorious Service Medal
Grace Murray Hopper,Fecha de nacimiento,1906-12-09
Grace Murray Hopper,Fecha de defunción,1992-01-01
Grace Murray Hopper,Ocupación,informático teórico
Grace Murray Hopper,Premio recibido,Salón Nacional de la Fama de Mujeres
Grace Murray Hopper,Ocupación,físico
Grace Murray Hopper,Ocupación,matemático
Grace Murray Hopper,Ocupación,profesor universitario
Grace Murray Hopper,Ocupación,programador
Grace Murray Hopper,Premio recibido,Medalla de Victoria Segunda Guerra Mundial
Grace Murray Hopper,Premio recibido,Medalla de la Campaña Americana
Grace Murray Hopper,Premio recibido,Premio W. Wallace McDowell
Grace Murray Hopper,Premio recibido,Medalla de Servicio en la Defensa Nacional
Grace Murray Hopper,Premio recibido,Armed Forces Reserve Medal
Grace Murray Hopper,Premio recibido,Distinguished Fellow of the British Computer Society
Grace Murray Hopper,Premio recibido,Fellow of the British Computer Society
Grace Murray Hopper,Premio recibido,IEEE Emanuel R. Piore Award
Grace Murray Hopper,Premio recibido,Premio Washington
Grace Murray Hopper,Premio recibido,Medalla Cruz Wilbur
Grace Murray Hopper,Premio recibido,Harry H. Goode Memorial Award
Grace Murray Hopper,Premio recibido,legionario de la Legión del Mérito
Grace Murray Hopper,Premio recibido,fellow del Museo Histórico de Ordenadores
Grace Murray Hopper,Premio recibido,Premio Ada Lovelace
Grace Murray Hopper,Premio recibido,Miembro de la Academia Estadounidense de las Artes y las Ciencias
Grace Murray Hopper,Premio recibido,Society of Women Engineers Achievement Award
Dorothy E. Denning,Lugar de nacimiento,Grand Rapids
Dorothy E. Denning,Ocupación,informático teórico
Dorothy E. Denning,Ciudadanía,Estados Unidos
Dorothy E. Denning,Educado en,Universidad Purdue
Dorothy E. Denning,Empleador,Naval Postgraduate School
Dorothy E. Denning,Miembro de,Association for Computing Machinery
Dorothy E. Denning,Premio recibido,National Cyber Security Hall of Fame
Dorothy E. Denning,Fecha de nacimiento,1945-01-01
Dorothy E. Denning,Ocupación,profesor universitario
Dorothy E. Denning,Premio recibido,ACM Fellow
Dorothy E. Denning,Premio recibido,Premio Ada Lovelace
Dorothy E. Denning,Educado en,"University of Michigan College of Literature, Science, and the Arts"
Susan T. Dumais,Lugar de nacimiento,Maine
Susan T. Dumais,Ocupación,ingeniero
Susan T. Dumais,Ciudadanía,Estados Unidos
Susan T. Dumais,Educado en,Universidad de Indiana
Susan T. Dumais,Empleador,Microsoft
Susan T. Dumais,Miembro de,Association for Computing Machinery
Susan T. Dumais,Premio recibido,CHI Academy
Susan T. Dumais,Fecha de nacimiento,2000-01-01
Susan T. Dumais,Ocupación,informático teórico
Susan T. Dumais,Ocupación,profesor universitario
Susan T. Dumais,Ocupación,académico
Susan T. Dumais,Premio recibido,Premio Gerard Salton
Susan T. Dumais,Premio recibido,Premio Tony Kent Strix
Susan T. Dumais,Premio recibido,ACM Fellow
Susan T. Dumais,Premio recibido,Athena Lecturer
Susan T. Dumais,Premio recibido,ACM SIGCHI Lifetime Research Award
Susan T. Dumais,Empleador,Universidad de Washington
Grace Murray Hopper,Miembro de,Daughters of the American Revolution
Venus Williams,Lugar de nacimiento,Lynwood
Venus Williams,Ocupación,escritor
Venus Williams,Ciudadanía,Estados Unidos
Venus Williams,Educado en,Indiana University East
Venus Williams,Premio recibido,Best Female Athlete ESPY Award
Venus Williams,Fecha de nacimiento,1980-06-17
Venus Williams,Ocupación,emprendedor
Venus Williams,Ocupación,tenista
Venus Williams,Premio recibido,NAACP Image Award – President's Award
Venus Williams,Premio recibido,Best Female Tennis Player ESPY Award
Venus Williams,Educado en,The Art Institute of Fort Lauderdale
Cynthia Dwork,Ocupación,informático teórico
Cynthia Dwork,Ciudadanía,Estados Unidos
Cynthia Dwork,Educado en,Universidad de Princeton
Cynthia Dwork,Empleador,Microsoft
Cynthia Dwork,Miembro de,Association for Computing Machinery
Cynthia Dwork,Premio recibido,Medalla Nacional de Ciencia
Cynthia Dwork,Fecha de nacimiento,1958-06-27
Cynthia Dwork,Premio recibido,Paris Kanellakis Award
Cynthia Dwork,Premio recibido,Premio Knuth
Cynthia Dwork,Premio recibido,Premio Dijkstra
Cynthia Dwork,Premio recibido,Premio Gödel
Cynthia Dwork,Premio recibido,Josiah Willard Gibbs Lectureship
Cynthia Dwork,Premio recibido,IEEE Richard W. Hamming Medal
Cynthia Dwork,Premio recibido,ACM Fellow
