entidad,relacion,objeto
pintor,instancia de,ocupación
pintor,instancia de,profesión artística
pintor,subclase de,artista visual
pintor,santo patrón,Lucas el Evangelista
pintor,ámbito de la ocupación,pintura
karateca,instancia de,profesión
karateca,instancia de,ocupación
karateca,subclase de,artista marcial
karateca,ámbito de la ocupación,karate
karateca,categoría principal del tema,Categoría:Karatecas
físico de partículas,instancia de,profesión
físico de partículas,subclase de,físico
físico de partículas,ámbito de la ocupación,física de partículas
Estados Unidos,forma de gobierno,república
Estados Unidos,forma de gobierno,presidencialismo
Estados Unidos,forma de gobierno,república federal
Estados Unidos,nombrado en referencia a,América
Estados Unidos,subdividido en (división administrativa),California
Universidad de Princeton,país,Estados Unidos
Universidad de Princeton,instancia de,universidad privada
Universidad de Princeton,instancia de,Colegios coloniales
Universidad de Princeton,instancia de,universidad de investigación
Universidad de Princeton,instancia de,institución educativa privada sin fines de lucro
Lawrence Berkeley National Laboratory,país,Estados Unidos
Lawrence Berkeley National Laboratory,instancia de,laboratorio
Lawrence Berkeley National Laboratory,situado en la entidad territorial administrativa,California
Lawrence Berkeley National Laboratory,nombrado en referencia a,Ernest Lawrence
Distrito de Coasa,país,Perú
Distrito de Coasa,instancia de,distrito de Perú
Distrito de Coasa,capital,Coasa
Distrito de Coasa,comparte fronteras con,Distrito de Ajoyani
Distrito de Coasa,comparte fronteras con,Distrito de Ituata
Retrato de campesinos en Cusco,instancia de,fotografía
Retrato de campesinos en Cusco,creador,Martín Chambi
Retrato de campesinos en Cusco,material empleado,papel a la gelatina de plata
Retrato de campesinos en Cusco,colección,Museo de Arte Moderno de Nueva York
Retrato de campesinos en Cusco,ubicación,Museo de Arte Moderno de Nueva York
Cuba,miembro de,Organización Mundial de la Salud
Cuba,miembro de,Organización Mundial del Comercio
Cuba,miembro de,Interpol
Cuba,miembro de,Alianza Bolivariana para América
Cuba,miembro de,Unión Postal Universal
Trujillo,país,Perú
Trujillo,instancia de,ciudad
Trujillo,instancia de,gran ciudad
Trujillo,fundador,Diego de Almagro
Trujillo,situado en la entidad territorial administrativa,Departamento de La Libertad
Conservatorio Real de Escocia,país,Reino Unido
Conservatorio Real de Escocia,instancia de,conservatorio de música
Conservatorio Real de Escocia,instancia de,editor de acceso abierto
Conservatorio Real de Escocia,campo de trabajo,artes escénicas
Conservatorio Real de Escocia,situado en la entidad territorial administrativa,Ciudad de Glasgow
Sindicato de Actores,país,Estados Unidos
Sindicato de Actores,instancia de,sindicato de trabajadores
Sindicato de Actores,premio recibido,Estrella del Paseo de la Fama de Hollywood
Sindicato de Actores,reemplazado por,SAG-AFTRA
árbitro de fútbol,instancia de,profesión
árbitro de fútbol,subclase de,árbitro
árbitro de fútbol,subclase de,oficial del partido
psiquiatra,instancia de,profesión
psiquiatra,instancia de,cargo
psiquiatra,subclase de,médico especialista
psiquiatra,subclase de,profesional de la salud mental
psiquiatra,ámbito de la ocupación,psiquiatría
Orden de las Palmas Magisteriales,país,Perú
Orden de las Palmas Magisteriales,instancia de,orden
Orden de las Palmas Magisteriales,categoría principal del tema,Categoría:Orden de las Palmas Magisteriales
Orden de las Palmas Magisteriales,conferido por,Ministerio de Educación del Perú
Orden de las Palmas Magisteriales,categoría para los galardonados con este premio,Categoría:Orden de las Palmas Magisteriales
Distrito de Castilla,país,Perú
Distrito de Castilla,instancia de,distrito de Perú
Distrito de Castilla,capital,Castilla
Distrito de Castilla,comparte fronteras con,Distrito de Chulucanas
Distrito de Castilla,comparte fronteras con,Distrito de Tambogrande
Instituto del Hemisferio Occidental para la Cooperación en Seguridad,país,Estados Unidos
Instituto del Hemisferio Occidental para la Cooperación en Seguridad,instancia de,escuela
Instituto del Hemisferio Occidental para la Cooperación en Seguridad,instancia de,escuela militar
Instituto del Hemisferio Occidental para la Cooperación en Seguridad,situado en la entidad territorial administrativa,Columbus
Instituto del Hemisferio Occidental para la Cooperación en Seguridad,operador,Ejército de los Estados Unidos
presidente del Perú,país,Perú
presidente del Perú,instancia de,cargo público
presidente del Perú,residencia oficial,Palacio de Gobierno del Perú
presidente del Perú,subclase de,presidente de la Republica
presidente del Perú,subclase de,jefe del Gobierno
Mollendo,país,Perú
Mollendo,instancia de,ciudad
Mollendo,situado en la entidad territorial administrativa,Departamento de Arequipa
Mollendo,descrito en la fuente,New International Encyclopedia
Mollendo,descrito en la fuente,"Nuevo diccionario enciclopédico, 1911-1916"
Universidad Nacional de San Cristóbal de Huamanga,país,Perú
Universidad Nacional de San Cristóbal de Huamanga,instancia de,universidad pública
Universidad Nacional de San Cristóbal de Huamanga,fundador,Cristóbal de Castilla y Zamora
Universidad Nacional de San Cristóbal de Huamanga,situado en la entidad territorial administrativa,Ayacucho
Puno,jefe de gobierno,Walter Aduviri Calisaya
Puno,país,Perú
Puno,instancia de,ciudad
Puno,instancia de,gran ciudad
Puno,situado en la entidad territorial administrativa,Puno
México,miembro de,Organización de las Naciones Unidas
México,miembro de,Mercosur
México,miembro de,Movimiento Internacional de la Cruz Roja y de la Media Luna Roja
México,miembro de,UNESCO
México,miembro de,Organización Mundial de la Salud
Cusco,jefe de gobierno,Luis Pantoja Calvo
Cusco,país,Perú
Cusco,instancia de,ciudad
Cusco,instancia de,espacio urbano
Cusco,instancia de,gran ciudad
monarca,instancia de,título nobiliario
monarca,instancia de,cargo
monarca,subclase de,soberano
monarca,forma parte de,monarquía
monarca,se dice que es lo mismo que,valí
emperador,instancia de,profesión
emperador,instancia de,título nobiliario
emperador,instancia de,cargo
emperador,subclase de,monarca
emperador,se dice que es lo mismo que,Shahanshah
Ayacucho,país,Perú
Ayacucho,instancia de,ciudad
Ayacucho,instancia de,gran ciudad
Ayacucho,situado en la entidad territorial administrativa,Huamanga
Ayacucho,ciudad hermana,Verona
Pedro Gárezon,Lugar de nacimiento,Lima
Pedro Gárezon,Ocupación,oficial naval
Pedro Gárezon,Ciudadanía,Perú
Pedro Gárezon,Fecha de nacimiento,1851-02-23
Pedro Gárezon,Fecha de defunción,1927-05-27
Jaime Duarte,Lugar de nacimiento,Lima
Jaime Duarte,Ocupación,entrenador
Jaime Duarte,Ciudadanía,Perú
Jaime Duarte,Fecha de nacimiento,1955-02-27
Jaime Duarte,Ocupación,futbolista
Jonathan Maicelo,Lugar de nacimiento,Callao
Jonathan Maicelo,Ocupación,boxeador
Jonathan Maicelo,Ciudadanía,Perú
Jonathan Maicelo,Fecha de nacimiento,1983-08-10
Óscar Ramírez Durand,Lugar de nacimiento,Departamento de Arequipa
Óscar Ramírez Durand,Ocupación,político
Óscar Ramírez Durand,Ciudadanía,Perú
Óscar Ramírez Durand,Educado en,Universidad Nacional de Ingeniería
Óscar Ramírez Durand,Fecha de nacimiento,1953-03-16
Óscar Ramírez Durand,Ocupación,revolucionario
Óscar Ramírez Durand,Ocupación,terrorista
Iván Santillán,Lugar de nacimiento,Talara
Iván Santillán,Ocupación,entrenador
Iván Santillán,Ciudadanía,Perú
Iván Santillán,Fecha de nacimiento,1991-05-06
Iván Santillán,Ocupación,futbolista
Néstor Cerpa,Lugar de nacimiento,Lima
Néstor Cerpa,Ocupación,profesor universitario
Néstor Cerpa,Ciudadanía,Perú
Néstor Cerpa,Miembro de,Movimiento Revolucionario Túpac Amaru
Néstor Cerpa,Fecha de nacimiento,1953-08-14
Néstor Cerpa,Fecha de defunción,1997-04-22
Néstor Cerpa,Miembro de,Comando Edgar Sánchez
Hernán Rengifo,Lugar de nacimiento,Chachapoyas
Hernán Rengifo,Ocupación,futbolista
Hernán Rengifo,Ciudadanía,Perú
Hernán Rengifo,Fecha de nacimiento,1983-04-18
Antonio Gálvez Ronceros,Lugar de nacimiento,El Carmen
Antonio Gálvez Ronceros,Ocupación,escritor
Antonio Gálvez Ronceros,Ciudadanía,Perú
Antonio Gálvez Ronceros,Premio recibido,Premio Casa de la Literatura Peruana
Antonio Gálvez Ronceros,Fecha de nacimiento,1932-01-01
Antonio Gálvez Ronceros,Fecha de defunción,2023-06-20
Antonio Gálvez Ronceros,Ocupación,profesor universitario
Alberto Denegri,Lugar de nacimiento,Lima
Alberto Denegri,Ocupación,entrenador
Alberto Denegri,Ciudadanía,Perú
Alberto Denegri,Fecha de nacimiento,1901-08-11
Alberto Denegri,Fecha de defunción,1973-05-18
Alberto Denegri,Ocupación,futbolista
Alberto Denegri,Fecha de nacimiento,1906-08-07
Jaime Yoshiyama,Lugar de nacimiento,Huancayo
Jaime Yoshiyama,Ocupación,empresario
Jaime Yoshiyama,Ciudadanía,Perú
Jaime Yoshiyama,Educado en,Escuela de Gobierno John F. Kennedy
Jaime Yoshiyama,Cargo,presidente del Congreso de la República del Perú
Jaime Yoshiyama,Fecha de nacimiento,1944-07-23
Jaime Yoshiyama,Ocupación,político
Jaime Yoshiyama,Ocupación,ingeniero industrial
Jaime Yoshiyama,Educado en,Universidad Estatal de Míchigan
Jaime Yoshiyama,Educado en,Universidad Nacional de Ingeniería
Jaime Yoshiyama,Educado en,Universidad ESAN
Jaime Yoshiyama,Cargo,Ministro de Transportes y Comunicaciones del Perú
Jaime Yoshiyama,Cargo,Ministro de la Presidencia del Perú
Jaime Yoshiyama,Cargo,Ministro de Energía y Minas del Perú
Jaime Yoshiyama,Cargo,miembro del Congreso Constituyente Democrático
José de La Mar,Lugar de nacimiento,Cuenca
José de La Mar,Ocupación,político
José de La Mar,Ciudadanía,Perú
José de La Mar,Cargo,presidente del Congreso de la República del Perú
José de La Mar,Fecha de nacimiento,1778-05-12
José de La Mar,Fecha de defunción,1830-10-11
José de La Mar,Ocupación,oficial militar
José de La Mar,Ciudadanía,Gran Colombia
Isabel Sabogal,Lugar de nacimiento,Lima
Isabel Sabogal,Ocupación,escritor
Isabel Sabogal,Ciudadanía,Polonia
Isabel Sabogal,Educado en,Pontificia Universidad Católica del Perú
Isabel Sabogal,Premio recibido,Bene Merito
Isabel Sabogal,Fecha de nacimiento,1958-10-14
Isabel Sabogal,Ocupación,poeta
Isabel Sabogal,Ocupación,astrólogo
Isabel Sabogal,Ocupación,traductor
Isabel Sabogal,Ocupación,novelista
Isabel Sabogal,Ciudadanía,Perú
Antonio Arenas,Lugar de nacimiento,Lima
Antonio Arenas,Ocupación,juez
Antonio Arenas,Ciudadanía,Perú
Antonio Arenas,Educado en,Universidad Nacional Mayor de San Marcos
Antonio Arenas,Cargo,Ministro de Relaciones Exteriores del Perú
Antonio Arenas,Fecha de nacimiento,1808-07-13
Antonio Arenas,Fecha de defunción,1891-12-27
Antonio Arenas,Ocupación,abogado
Antonio Arenas,Ocupación,político
Antonio Cornejo Polar,Lugar de nacimiento,Lima
Antonio Cornejo Polar,Ocupación,escritor
Antonio Cornejo Polar,Ciudadanía,Perú
Antonio Cornejo Polar,Educado en,Universidad Nacional de San Agustín de Arequipa
Antonio Cornejo Polar,Fecha de nacimiento,1936-12-23
Antonio Cornejo Polar,Fecha de defunción,1997-05-18
Antonio Cornejo Polar,Ocupación,profesor universitario
Alfonso Yáñez Ramírez,Lugar de nacimiento,Callao
Alfonso Yáñez Ramírez,Ocupación,futbolista
Alfonso Yáñez Ramírez,Ciudadanía,Perú
Alfonso Yáñez Ramírez,Fecha de nacimiento,1970-03-20
Antonio Máro,Lugar de nacimiento,Catacaos
Antonio Máro,Ocupación,pintor
Antonio Máro,Ciudadanía,Perú
Antonio Máro,Fecha de nacimiento,1928-01-01
Antonio de Vinatea,Ocupación,badmintonista
Antonio de Vinatea,Ciudadanía,Perú
Antonio de Vinatea,Premio recibido,campeón nacional
Antonio de Vinatea,Fecha de nacimiento,1988-12-28
Antonio de Vinatea,Premio recibido,South American Games champion
Camarada Artemio,Lugar de nacimiento,Perú
Camarada Artemio,Ocupación,político
Camarada Artemio,Ciudadanía,Perú
Camarada Artemio,Cargo,líder
Camarada Artemio,Fecha de nacimiento,1965-09-08
Camarada Artemio,Ocupación,narcotraficante
Camarada Artemio,Ocupación,terrorista
Juan Diego Gonzales-Vigil,Lugar de nacimiento,Lima
Juan Diego Gonzales-Vigil,Ocupación,futbolista
Juan Diego Gonzales-Vigil,Ciudadanía,Italia
Juan Diego Gonzales-Vigil,Fecha de nacimiento,1985-02-18
Juan Diego Gonzales-Vigil,Ciudadanía,Perú
Claudia Ortiz de Zevallos,Lugar de nacimiento,Arequipa
Claudia Ortiz de Zevallos,Ocupación,modelo
Claudia Ortiz de Zevallos,Ciudadanía,Perú
Claudia Ortiz de Zevallos,Fecha de nacimiento,1981-11-09
Claudia Ortiz de Zevallos,Ocupación,participante en concursos de belleza
Pedro Gárezon,Ocupación,diplomático
oficial naval,instancia de,profesión
oficial naval,instancia de,profesión militar
oficial naval,instancia de,ocupación marítima
oficial naval,subclase de,oficial militar
oficial naval,subclase de,personal de la Armada
boxeador,instancia de,profesión
boxeador,subclase de,deportista
boxeador,subclase de,artista marcial
boxeador,ámbito de la ocupación,boxeo
boxeador,ámbito de la ocupación,boxeo aficionado
Departamento de Arequipa,idioma usado,quechua cuzqueño
Departamento de Arequipa,idioma usado,quechua puneño
Talara,país,Perú
Talara,instancia de,ciudad
Talara,situado en la entidad territorial administrativa,Provincia de Talara
Talara,ciudad hermana,Paita
Talara,se encuentra en el huso horario,UTC-05:00
Movimiento Revolucionario Túpac Amaru,país,Perú
Movimiento Revolucionario Túpac Amaru,instancia de,organización política
Movimiento Revolucionario Túpac Amaru,instancia de,organización terrorista
Movimiento Revolucionario Túpac Amaru,presidente,Néstor Cerpa
Movimiento Revolucionario Túpac Amaru,presidente,Víctor Polay Campos
Chachapoyas,país,Perú
Chachapoyas,instancia de,ciudad
Chachapoyas,situado en la entidad territorial administrativa,Departamento de Amazonas
Chachapoyas,situado en la entidad territorial administrativa,Chachapoyas
El Carmen,país,Perú
El Carmen,instancia de,pueblo
El Carmen,situado en la entidad territorial administrativa,Distrito de El Carmen
El Carmen,capital de,Distrito de El Carmen
Premio Casa de la Literatura Peruana,país,Perú
Premio Casa de la Literatura Peruana,instancia de,premio literario
Premio Casa de la Literatura Peruana,conferido por,Casa de la Literatura Peruana
Huancayo,país,Perú
Huancayo,instancia de,ciudad
Huancayo,instancia de,gran ciudad
Huancayo,situado en la entidad territorial administrativa,Huancayo
Huancayo,ciudad hermana,San José
Escuela de Gobierno John F. Kennedy,país,Estados Unidos
Escuela de Gobierno John F. Kennedy,instancia de,escuela privada
Escuela de Gobierno John F. Kennedy,instancia de,escuela de política pública
Escuela de Gobierno John F. Kennedy,fundador,Richard Neustadt
presidente del Congreso de la República del Perú,país,Perú
presidente del Congreso de la República del Perú,instancia de,cargo público
presidente del Congreso de la República del Perú,instancia de,cargo
presidente del Congreso de la República del Perú,precedido por,presidente del Senado de Perú
presidente del Congreso de la República del Perú,precedido por,presidente de la Cámara de Diputados de Perú
Cuenca,capital,Cuenca
Cuenca,jefe de gobierno,Cristian Zamora
Cuenca,país,Ecuador
Cuenca,continente,América del Sur
Cuenca,instancia de,ciudad
Polonia,miembro de,Consejo de Europa
Polonia,miembro de,Unión Postal Universal
Polonia,miembro de,Organización para la Cooperación y el Desarrollo Económico
Polonia,miembro de,Pacto de Varsovia
Polonia,miembro de,Agencia Espacial Europea
juez,instancia de,embede
juez,instancia de,profesión jurídica
juez,instancia de,grupo de ocupaciones de la CIUO
juez,subclase de,jurista
Catacaos,país,Perú
Catacaos,instancia de,ciudad
Catacaos,situado en la entidad territorial administrativa,Departamento de Piura
Catacaos,capital de,Distrito de Catacaos
líder,instancia de,cargo
líder,instancia de,ocupación
líder,subclase de,persona
líder,ámbito de la ocupación,liderazgo
líder,se dice que es lo mismo que,presidente
modelo,instancia de,profesión
modelo,subclase de,profesional de la moda
modelo,ámbito de la ocupación,modelaje
modelo,categoría principal del tema,Categoría:Modelos
participante en concursos de belleza,instancia de,ocupación
participante en concursos de belleza,subclase de,animador
participante en concursos de belleza,subclase de,modelo
participante en concursos de belleza,subclase de,concursante
participante en concursos de belleza,ámbito de la ocupación,concurso de belleza
Alan García,Lugar de nacimiento,Lima
Alan García,Ocupación,escritor
Alan García,Ciudadanía,Perú
Alan García,Educado en,Universidad Sorbona Nueva-París 3
Alan García,Cargo,presidente del Perú
Alan García,Premio recibido,Orden del Mérito de la República de Hungría
Alan García,Fecha de nacimiento,1949-05-23
Alan García,Fecha de defunción,2019-04-17
Alan García,Ocupación,abogado
Alan García,Ocupación,político
Alan García,Ocupación,jurista
Alan García,Ocupación,sociólogo
Alan García,Premio recibido,Orden del Libertador San Martín
Alan García,Premio recibido,Collar de la Orden de Isabel la Católica
Alan García,Educado en,Universidad París I Panthéon-Sorbonne
Alan García,Cargo,diputado de Perú
Alan García,Cargo,miembro de la Asamblea Constituyente del Perú
Alberto Fujimori,Lugar de nacimiento,Lima
Alberto Fujimori,Ocupación,escritor
Alberto Fujimori,Ciudadanía,Japón
Alberto Fujimori,Educado en,Universidad de Wisconsin–Milwaukee
Alberto Fujimori,Cargo,presidente del Perú
Alberto Fujimori,Premio recibido,Gran Cruz de la Orden del Mérito de Hungría
Alberto Fujimori,Fecha de nacimiento,1938-07-26
Alberto Fujimori,Fecha de defunción,2024-09-11
Alberto Fujimori,Ocupación,político
Alberto Fujimori,Ocupación,presentador de televisión
Alberto Fujimori,Ocupación,profesor universitario
Alberto Fujimori,Ocupación,ingeniero agrónomo
Alberto Fujimori,Premio recibido,Orden del Elefante
Alberto Fujimori,Premio recibido,Orden de Sikatuna
Alberto Fujimori,Premio recibido,Order of Al-Khalifa
Alberto Fujimori,Premio recibido,Caballero Gran Cruz de la Orden del León Holandés
Alberto Fujimori,Premio recibido,Estrella de la República de Indonesia
Alberto Fujimori,Premio recibido,Orden de Estado de la República de Turquía
Alberto Fujimori,Premio recibido,Caballero de la Gran Cruz de la Orden de San Miguel y San Jorge
Alberto Fujimori,Premio recibido,Gran Cruz de la Orden de San Olaf
Alberto Fujimori,Premio recibido,Gran Cordón de la Orden de Leopoldo
Alberto Fujimori,Premio recibido,Grand Collar of the Order of Good Hope
Alberto Fujimori,Premio recibido,Collar de la Orden de Isabel la Católica
Alberto Fujimori,Premio recibido,Grand Star of the Decoration for Services to the Republic of Austria
Alberto Fujimori,Premio recibido,Collar de la Orden de la Estrella de Rumania
Alberto Fujimori,Premio recibido,gran collar de la orden del Infante Don Enrique
Alberto Fujimori,Premio recibido,Gran Collar de la Orden Nacional de la Cruz del Sur
Alberto Fujimori,Premio recibido,Grand Cross with Collar of the Order of the Falcon
Alberto Fujimori,Educado en,Universidad Nacional Agraria La Molina
Alberto Fujimori,Ciudadanía,Perú
Alberto Fujimori,Educado en,Universidad de Estrasburgo
David Samanez Ocampo,Lugar de nacimiento,Distrito de Huancarama
David Samanez Ocampo,Ocupación,político
David Samanez Ocampo,Ciudadanía,Perú
David Samanez Ocampo,Cargo,presidente del Perú
David Samanez Ocampo,Fecha de nacimiento,1866-11-04
David Samanez Ocampo,Fecha de defunción,1947-07-13
David Samanez Ocampo,Cargo,diputado de Perú
Ricardo Leoncio Elías Arias,Lugar de nacimiento,Pisco
Ricardo Leoncio Elías Arias,Ocupación,abogado
Ricardo Leoncio Elías Arias,Ciudadanía,Perú
Ricardo Leoncio Elías Arias,Educado en,Universidad Nacional Mayor de San Marcos
Ricardo Leoncio Elías Arias,Cargo,presidente del Perú
Ricardo Leoncio Elías Arias,Fecha de nacimiento,1874-09-12
Ricardo Leoncio Elías Arias,Fecha de defunción,1951-03-20
Ricardo Leoncio Elías Arias,Ocupación,político
Ricardo Leoncio Elías Arias,Ocupación,magistrado
Ricardo Leoncio Elías Arias,Cargo,Presidente de la Corte Suprema del Perú
Manuel María Ponce Brousset,Lugar de nacimiento,Arequipa
Manuel María Ponce Brousset,Ocupación,político
Manuel María Ponce Brousset,Ciudadanía,Perú
Manuel María Ponce Brousset,Cargo,presidente del Perú
Manuel María Ponce Brousset,Fecha de nacimiento,1874-04-05
Manuel María Ponce Brousset,Fecha de defunción,1966-07-18
Manuel María Ponce Brousset,Ocupación,oficial militar
Gustavo Jiménez,Lugar de nacimiento,Cerro de Pasco
Gustavo Jiménez,Ocupación,político
Gustavo Jiménez,Ciudadanía,Perú
Gustavo Jiménez,Educado en,Escuela Militar de Chorrillos
Gustavo Jiménez,Cargo,presidente del Perú
Gustavo Jiménez,Fecha de nacimiento,1886-04-05
Gustavo Jiménez,Fecha de defunción,1933-03-14
Gustavo Jiménez,Ocupación,oficial militar
Augusto Leguía,Lugar de nacimiento,Lambayeque
Augusto Leguía,Ocupación,empresario
Augusto Leguía,Ciudadanía,Perú
Augusto Leguía,Cargo,Presidente del Consejo de Ministros del Perú
Augusto Leguía,Premio recibido,Orden del Águila Blanca
Augusto Leguía,Fecha de nacimiento,1863-02-19
Augusto Leguía,Fecha de defunción,1932-02-07
Augusto Leguía,Ocupación,político
Augusto Leguía,Ocupación,economista
Augusto Leguía,Premio recibido,Suprema Orden de Cristo
Augusto Leguía,Premio recibido,Caballero de la Gran Cruz de la Orden de Pío IX
Augusto Leguía,Cargo,Ministro de Economía y Finanzas del Perú
Augusto Leguía,Cargo,presidente del Perú
Alberto Fujimori,Premio recibido,Gran Cruz de la Rosa Blanca de Finlandia
Alberto Fujimori,Premio recibido,Gran Cruz con Diamantes de la Orden del Sol del Perú
Alberto Fujimori,Premio recibido,"Orden del Príncipe Yaroslav el Sabio, 1° grado"
Alberto Fujimori,Premio recibido,Collar de la Orden Mexicana del Águila Azteca
Alberto Fujimori,Premio recibido,Gran Cruz de la Orden del Quetzal
Alberto Fujimori,Premio recibido,doctor honoris causa of Keiō University
Alberto Fujimori,Premio recibido,Grand Cordon of the Order of the White Elephant
Alberto Fujimori,Premio recibido,Grand Cross of the Order of the Liberator General San Martín
Alberto Fujimori,Premio recibido,honorary doctor of Lincoln University
Serapio Calderón,Lugar de nacimiento,Paucartambo
Serapio Calderón,Ocupación,profesor universitario
Serapio Calderón,Ciudadanía,Perú
Serapio Calderón,Educado en,Universidad Nacional de San Antonio Abad del Cusco
Serapio Calderón,Empleador,Universidad Nacional de San Antonio Abad del Cusco
Serapio Calderón,Cargo,Vicepresidente del Perú
Serapio Calderón,Fecha de nacimiento,1843-09-14
Serapio Calderón,Fecha de defunción,1922-04-03
Serapio Calderón,Cargo,presidente del Perú
Serapio Calderón,Cargo,diputado de Perú
Eduardo López de Romaña,Lugar de nacimiento,Arequipa
Eduardo López de Romaña,Ocupación,empresario
Eduardo López de Romaña,Ciudadanía,Perú
Eduardo López de Romaña,Educado en,Stonyhurst College
Eduardo López de Romaña,Cargo,presidente del Perú
Eduardo López de Romaña,Premio recibido,Gran Cruz del Mérito Naval con distintivo blanco
Eduardo López de Romaña,Fecha de nacimiento,1847-03-19
Eduardo López de Romaña,Fecha de defunción,1912-05-26
Eduardo López de Romaña,Ocupación,ingeniero
Eduardo López de Romaña,Ocupación,político
Eduardo López de Romaña,Cargo,diputado de Perú
José Pardo y Barreda,Lugar de nacimiento,Lima
José Pardo y Barreda,Ocupación,abogado
José Pardo y Barreda,Ciudadanía,Perú
José Pardo y Barreda,Educado en,Universidad Nacional Mayor de San Marcos
José Pardo y Barreda,Cargo,Presidente del Consejo de Ministros del Perú
José Pardo y Barreda,Fecha de nacimiento,1864-02-24
José Pardo y Barreda,Fecha de defunción,1947-08-03
José Pardo y Barreda,Ocupación,político
José Pardo y Barreda,Ocupación,diplomático
José Pardo y Barreda,Cargo,Ministro de Relaciones Exteriores del Perú
José Pardo y Barreda,Cargo,presidente del Perú
José Pardo y Barreda,Cargo,rector de la Universidad Nacional Mayor de San Marcos
Guillermo Billinghurst,Lugar de nacimiento,Arica
Guillermo Billinghurst,Ocupación,empresario
Guillermo Billinghurst,Ciudadanía,Perú
Guillermo Billinghurst,Cargo,Vicepresidente del Perú
Guillermo Billinghurst,Fecha de nacimiento,1851-07-27
Guillermo Billinghurst,Fecha de defunción,1915-06-28
Guillermo Billinghurst,Ocupación,político
Guillermo Billinghurst,Ocupación,periodista
Guillermo Billinghurst,Cargo,presidente del Perú
Guillermo Billinghurst,Cargo,alcalde de Lima
Guillermo Billinghurst,Cargo,senador de Perú
Guillermo Billinghurst,Cargo,presidente del Senado de Perú
Damaris,Lugar de nacimiento,Huancayo
Damaris,Ocupación,compositor
Damaris,Ciudadanía,Perú
Damaris,Fecha de nacimiento,1986-01-26
Damaris,Ocupación,cantante
Damaris,Ocupación,presentador
Gastón Acurio,Lugar de nacimiento,Lima
Gastón Acurio,Ocupación,escritor
Gastón Acurio,Ciudadanía,Perú
Gastón Acurio,Educado en,Le Cordon Bleu
Gastón Acurio,Cargo,embajador de buena voluntad de Unicef
Gastón Acurio,Premio recibido,Premio Príncipe Claus
Gastón Acurio,Fecha de nacimiento,1967-10-30
Gastón Acurio,Ocupación,empresario
Gastón Acurio,Ocupación,cocinero
Gastón Acurio,Ocupación,presentador de televisión
Gastón Acurio,Ocupación,chef
Gastón Acurio,Ocupación,conferenciante
Gastón Acurio,Premio recibido,Orden al Mérito por Servicios Distinguidos
Gastón Acurio,Premio recibido,Eckart Witzigmann Prize
Susana Baca,Lugar de nacimiento,Distrito de Chorrillos
Susana Baca,Ocupación,compositor
Susana Baca,Ciudadanía,Perú
Susana Baca,Educado en,Universidad Nacional de Educación Enrique Guzmán y Valle
Susana Baca,Cargo,Ministro de Cultura del Perú
Susana Baca,Premio recibido,Orden de las Artes y las Letras
Susana Baca,Fecha de nacimiento,1944-05-24
Susana Baca,Ocupación,político
Susana Baca,Ocupación,cantante
Susana Baca,Ocupación,etnomusicólogo
Susana Baca,Premio recibido,Premio Grammy Latino a la grabación del año
Susana Baca,Premio recibido,Orden al Mérito por Servicios Distinguidos
Susana Baca,Premio recibido,Premio Grammy latino por mejor álbum folclórico
Alberto Fujimori,Educado en,Colegio Nacional Alfonso Ugarte
Susana Baca,Premio recibido,Premio Grammy Latino a la Excelencia Musical
Paolo Guerrero,Lugar de nacimiento,Lima
Paolo Guerrero,Ocupación,futbolista
Paolo Guerrero,Ciudadanía,Perú
Paolo Guerrero,Fecha de nacimiento,1984-01-01
Ronald Gamarra,Lugar de nacimiento,Lima
Ronald Gamarra,Ocupación,juez
Ronald Gamarra,Ciudadanía,Perú
Ronald Gamarra,Educado en,Universidad Nacional Mayor de San Marcos
Ronald Gamarra,Empleador,Universidad Nacional Mayor de San Marcos
Ronald Gamarra,Fecha de nacimiento,1958-12-10
Ronald Gamarra,Ocupación,abogado
Ronald Gamarra,Ocupación,político
Ronald Gamarra,Ocupación,profesor universitario
Ronald Gamarra,Ocupación,activista LGBTI
Juan Diego Flórez,Lugar de nacimiento,Lima
Juan Diego Flórez,Ocupación,músico
Juan Diego Flórez,Ciudadanía,Perú
Juan Diego Flórez,Educado en,Instituto de Música Curtis
Juan Diego Flórez,Premio recibido,Kammersänger
Juan Diego Flórez,Fecha de nacimiento,1973-01-13
Juan Diego Flórez,Ocupación,cantante de ópera
Juan Diego Flórez,Premio recibido,International Opera Award
Juan Diego Flórez,Premio recibido,Österreichischer Kammersänger
Juan Diego Flórez,Premio recibido,Gran Cruz de la Orden El Sol del Perú
Juan Diego Flórez,Premio recibido,Knight of the Order of Cultural Merit
Juan Diego Flórez,Premio recibido,Medalla de Honor del Congreso de la República del Perú
Juan Diego Flórez,Educado en,Music Academy of the West
Juan Diego Flórez,Educado en,Conservatorio Nacional de Música
Rufino Lecca,Lugar de nacimiento,Callao
Rufino Lecca,Ocupación,futbolista
Rufino Lecca,Ciudadanía,Perú
Rufino Lecca,Fecha de nacimiento,1920-11-16
Rufino Lecca,Fecha de defunción,2002-05-25
Manuel Scorza,Lugar de nacimiento,Lima
Manuel Scorza,Ocupación,poeta
Manuel Scorza,Ciudadanía,Perú
Manuel Scorza,Educado en,Universidad Nacional Mayor de San Marcos
Manuel Scorza,Fecha de nacimiento,1928-09-09
Manuel Scorza,Fecha de defunción,1983-11-27
