entidad,relacion,objeto
médico,instancia de,profesión sanitaria
médico,instancia de,cargo
médico,instancia de,ocupación
ministro de salud,instancia de,cargo
ministro de salud,subclase de,ministro
ministro de salud,categoría principal del tema,Categoría:Ministros de Salud
ministro de salud,organización dirigida desde este cargo,ministerio de Salud
Instituto Salvadoreño de Cultura Hispánica,país,El Salvador
Instituto Salvadoreño de Cultura Hispánica,instancia de,asociación voluntaria
Instituto Salvadoreño de Cultura Hispánica,situado en la entidad territorial administrativa,San Salvador
Instituto Salvadoreño de Cultura Hispánica,sucedido por,Centro Cultural de España en El Salvador
Instituto Salvadoreño de Cultura Hispánica,presidente,Alfredo Ortiz Mancia
Guatemala,jefe de gobierno,Bernardo Arévalo de León
Guatemala,continente,América del Norte
Guatemala,instancia de,país
Guatemala,instancia de,república
Talavera de la Reina,jefe de gobierno,María Agustina García Élez
Talavera de la Reina,país,España
Talavera de la Reina,continente,Europa
Talavera de la Reina,instancia de,municipio de España
Talavera de la Reina,capital,Talavera de la Reina
Ita Ford,Lugar de nacimiento,Brooklyn
Ita Ford,Ocupación,monja
Ita Ford,Ciudadanía,Estados Unidos
Ita Ford,Educado en,Universidad Marymount Manhattan
Ita Ford,Fecha de nacimiento,1940-04-23
Ita Ford,Fecha de defunción,1980-12-02
Ita Ford,Ciudadanía,El Salvador
Ita Ford,Educado en,Fontbonne Hall Academy
Jacinta Escudos,Lugar de nacimiento,San Salvador
Jacinta Escudos,Ocupación,escritor
Jacinta Escudos,Ciudadanía,El Salvador
Jacinta Escudos,Fecha de nacimiento,1961-09-01
Jacinta Escudos,Ocupación,poeta
Jacinta Escudos,Ocupación,traductor
Jacinta Escudos,Ocupación,periodista
José Carlos Ortiz,Ocupación,árbitro de fútbol
José Carlos Ortiz,Ciudadanía,El Salvador
José Carlos Ortiz,Fecha de nacimiento,1948-11-15
Juan Aberle,Lugar de nacimiento,Nápoles
Juan Aberle,Ocupación,compositor
Juan Aberle,Ciudadanía,El Salvador
Juan Aberle,Fecha de nacimiento,1846-11-11
Juan Aberle,Fecha de defunción,1930-02-28
Juan Aberle,Ocupación,director de orquesta
Juan Aberle,Ciudadanía,Reino de Italia
Juan José Cañas,Lugar de nacimiento,San Miguel
Juan José Cañas,Ocupación,político
Juan José Cañas,Ciudadanía,El Salvador
Juan José Cañas,Educado en,Universidad de El Salvador
Juan José Cañas,Cargo,gobernador del Departamento de San Salvador
Juan José Cañas,Fecha de nacimiento,1826-01-19
Juan José Cañas,Fecha de defunción,1918-01-10
Juan José Cañas,Cargo,Comandante del Puerto de Acajutla
Álvaro Torres,Lugar de nacimiento,Usulután
Álvaro Torres,Ocupación,cantante
Álvaro Torres,Ciudadanía,El Salvador
Álvaro Torres,Premio recibido,Pabellón de la Fama de los Compositores Latinos
Álvaro Torres,Fecha de nacimiento,1954-04-09
Álvaro Torres,Ocupación,compositor de canciones
Álvaro Torres,Ocupación,artista discográfico
Marisol Argueta de Barillas,Ocupación,político
Marisol Argueta de Barillas,Ciudadanía,El Salvador
Marisol Argueta de Barillas,Cargo,Ministro de Relaciones Exteriores de El Salvador
Marisol Argueta de Barillas,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Marisol Argueta de Barillas,Fecha de nacimiento,1968-04-06
Maura Clarke,Lugar de nacimiento,Queens
Maura Clarke,Ciudadanía,Estados Unidos
Maura Clarke,Fecha de nacimiento,1931-01-13
Maura Clarke,Fecha de defunción,1980-12-02
Maura Clarke,Ciudadanía,El Salvador
Otto Romero,Lugar de nacimiento,El Salvador
Otto Romero,Ocupación,político
Otto Romero,Ciudadanía,El Salvador
Otto Romero,Fecha de nacimiento,1955-04-04
Eva María Dimas,Lugar de nacimiento,San Salvador
Eva María Dimas,Ocupación,atleta
Eva María Dimas,Ciudadanía,El Salvador
Eva María Dimas,Fecha de nacimiento,1973-03-18
Eva María Dimas,Ocupación,halterófilo
Edwin Sánchez,Lugar de nacimiento,Santa Tecla
Edwin Sánchez,Ocupación,futbolista
Edwin Sánchez,Ciudadanía,El Salvador
Edwin Sánchez,Fecha de nacimiento,1990-02-21
Toño Salazar,Lugar de nacimiento,Santa Tecla
Toño Salazar,Ocupación,diplomático
Toño Salazar,Ciudadanía,El Salvador
Toño Salazar,Fecha de nacimiento,1897-06-01
Toño Salazar,Fecha de defunción,1986-12-01
Toño Salazar,Ocupación,pintor
Toño Salazar,Ocupación,caricaturista
Prudencia Ayala,Lugar de nacimiento,Sonzacate
Prudencia Ayala,Ocupación,escritor
Prudencia Ayala,Ciudadanía,El Salvador
Prudencia Ayala,Fecha de nacimiento,1886-04-28
Prudencia Ayala,Fecha de defunción,1936-07-11
Prudencia Ayala,Ocupación,político
Prudencia Ayala,Ocupación,suffragette
Prudencia Ayala,Ocupación,periodista
Rafael Rodriguez Medina,Ocupación,árbitro de fútbol
Rafael Rodriguez Medina,Ciudadanía,El Salvador
Rafael Rodriguez Medina,Fecha de nacimiento,1956-12-12
Ricardo Saprissa,Lugar de nacimiento,San Salvador
Ricardo Saprissa,Ocupación,entrenador
Ricardo Saprissa,Ciudadanía,El Salvador
Ricardo Saprissa,Fecha de nacimiento,1901-06-24
Ricardo Saprissa,Fecha de defunción,1990-08-16
Ricardo Saprissa,Ocupación,futbolista
Ricardo Saprissa,Ocupación,tenista
Ricardo Saprissa,Ocupación,jugador de hockey
Rodolfo Sibrian,Lugar de nacimiento,San Salvador
Rodolfo Sibrian,Ocupación,árbitro de fútbol
Rodolfo Sibrian,Ciudadanía,El Salvador
Rodolfo Sibrian,Fecha de nacimiento,1963-11-30
Lorenzo Zepeda,Lugar de nacimiento,Sonsonate
Lorenzo Zepeda,Ocupación,político
Lorenzo Zepeda,Ciudadanía,El Salvador
Lorenzo Zepeda,Cargo,Diputado de El Salvador
Lorenzo Zepeda,Fecha de nacimiento,1813-10-24
Lorenzo Zepeda,Fecha de defunción,1858-12-20
Vicente Gómez,Lugar de nacimiento,Honduras
Vicente Gómez,Ocupación,político
Vicente Gómez,Ciudadanía,El Salvador
Vicente Gómez,Cargo,presidente de El Salvador
Vicente Gómez,Fecha de defunción,1899-01-01
Vicente Gómez,Cargo,senador de El Salvador
Shawn Martin,Lugar de nacimiento,Managua
Shawn Martin,Ocupación,futbolista
Shawn Martin,Ciudadanía,El Salvador
Shawn Martin,Fecha de nacimiento,1982-02-15
Shawn Martin,Fecha de nacimiento,1987-02-15
Luis Chávez y González,Lugar de nacimiento,Departamento de Cuscatlán
Luis Chávez y González,Ocupación,sacerdote católico
Luis Chávez y González,Ciudadanía,El Salvador
Luis Chávez y González,Cargo,arzobispo de San Salvador
Luis Chávez y González,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Luis Chávez y González,Fecha de nacimiento,1901-01-24
Luis Chávez y González,Fecha de defunción,1987-03-27
Luis Chávez y González,Lugar de nacimiento,El Rosario
Luis Chávez y González,Ocupación,obispo católico
Luis Chávez y González,Fecha de nacimiento,1901-04-24
Brooklyn,jefe de gobierno,Antonio Reynoso
Brooklyn,país,Estados Unidos
Brooklyn,instancia de,Distritos de la ciudad de Nueva York
Brooklyn,comparte fronteras con,Manhattan
monja,instancia de,ocupación religiosa
monja,subclase de,monje
monja,ámbito de la ocupación,monacato femenino
monja,opuesto a,monje
monja,prefijo honorífico,Hermana
Universidad Marymount Manhattan,país,Estados Unidos
Universidad Marymount Manhattan,instancia de,universidad de artes liberales
Universidad Marymount Manhattan,instancia de,institución educativa privada sin fines de lucro
Universidad Marymount Manhattan,situado en la entidad territorial administrativa,Manhattan
Universidad Marymount Manhattan,industria,educación superior
árbitro de fútbol,instancia de,profesión
árbitro de fútbol,subclase de,árbitro
árbitro de fútbol,subclase de,oficial del partido
Nápoles,jefe de gobierno,Gaetano Manfredi
Nápoles,país,Italia
Nápoles,continente,Europa
Nápoles,instancia de,ciudad
Nápoles,instancia de,comuna de Italia
gobernador del Departamento de San Salvador,país,El Salvador
gobernador del Departamento de San Salvador,instancia de,cargo público
gobernador del Departamento de San Salvador,subclase de,gobernador
gobernador del Departamento de San Salvador,aplica a la jurisdicción,Departamento de San Salvador
gobernador del Departamento de San Salvador,organización dirigida desde este cargo,Gobernación Departamental de San Salvador
Pabellón de la Fama de los Compositores Latinos,instancia de,salón de la fama
Ministro de Relaciones Exteriores de El Salvador,país,El Salvador
Ministro de Relaciones Exteriores de El Salvador,instancia de,cargo
Ministro de Relaciones Exteriores de El Salvador,subclase de,ministro de Relaciones Exteriores
Ministro de Relaciones Exteriores de El Salvador,subclase de,ministro de estado de El Salvador
Ministro de Relaciones Exteriores de El Salvador,forma parte de,Consejo de Ministros de El Salvador
Gran Cruz de la Orden de Isabel la Católica,país,España
Gran Cruz de la Orden de Isabel la Católica,instancia de,grado de una orden
Gran Cruz de la Orden de Isabel la Católica,subclase de,Gran Cruz
Gran Cruz de la Orden de Isabel la Católica,forma parte de,Orden de Isabel la Católica
Gran Cruz de la Orden de Isabel la Católica,categoría para los galardonados con este premio,Categoría:Caballeros grandes cruces de la Orden de Isabel la Católica
atleta,instancia de,ocupación
atleta,subclase de,deportista
atleta,ámbito de la ocupación,atletismo
atleta,ámbito de la ocupación,Máster
atleta,ámbito de la ocupación,atletismo de pista y campo
halterófilo,instancia de,ocupación
halterófilo,subclase de,atleta de fuerza
halterófilo,ámbito de la ocupación,halterofilia
halterófilo,categoría principal del tema,Categoría:Halterófilos
Sonzacate,país,El Salvador
Sonzacate,instancia de,entidad territorial administrativa
Sonzacate,instancia de,asentamiento
Sonzacate,instancia de,distrito de El Salvador
Sonzacate,situado en la entidad territorial administrativa,Sonsonate Centro
Sonsonate,país,El Salvador
Sonsonate,instancia de,ciudad
Sonsonate,instancia de,entidad territorial administrativa
Diputado de El Salvador,país,El Salvador
Diputado de El Salvador,instancia de,cargo público
Diputado de El Salvador,instancia de,cargo
Diputado de El Salvador,subclase de,diputado
Diputado de El Salvador,forma parte de,Cámara de Diputados de El Salvador
Honduras,país,Honduras
Honduras,jefe de gobierno,Xiomara Castro
Honduras,continente,América del Norte
Honduras,instancia de,país
Honduras,instancia de,estado soberano
Managua,jefe de gobierno,Reyna Rueda
Managua,país,Nicaragua
Managua,instancia de,municipio de Nicaragua
Managua,instancia de,gran ciudad
Managua,instancia de,ciudad más grande
Departamento de Cuscatlán,país,El Salvador
Departamento de Cuscatlán,instancia de,departamento de El Salvador
Departamento de Cuscatlán,capital,Cojutepeque
Departamento de Cuscatlán,comparte fronteras con,Departamento de Chalatenango
Departamento de Cuscatlán,comparte fronteras con,Departamento de Cabañas
arzobispo de San Salvador,país,El Salvador
arzobispo de San Salvador,instancia de,función episcopal
arzobispo de San Salvador,subclase de,metropolitano
arzobispo de San Salvador,subclase de,ordinario
arzobispo de San Salvador,subclase de,arzobispo metropolitano católico romano
Alberto Villalta,Lugar de nacimiento,San Salvador
Alberto Villalta,Ocupación,futbolista
Alberto Villalta,Ciudadanía,El Salvador
Alberto Villalta,Fecha de nacimiento,1940-01-16
Alberto Villalta,Fecha de defunción,2017-03-04
Alberto Villalta,Fecha de nacimiento,1947-11-19
Alejandra Ochoa,Lugar de nacimiento,San Salvador
Alejandra Ochoa,Ocupación,modelo
Alejandra Ochoa,Ciudadanía,El Salvador
Alejandra Ochoa,Fecha de nacimiento,1993-01-01
Alexander Pinto,Lugar de nacimiento,Santa Ana
Alexander Pinto,Ocupación,futbolista
Alexander Pinto,Ciudadanía,El Salvador
Alexander Pinto,Fecha de nacimiento,1977-11-22
Ana Yancy Clavel,Lugar de nacimiento,San Salvador
Ana Yancy Clavel,Ocupación,modelo
Ana Yancy Clavel,Ciudadanía,El Salvador
Ana Yancy Clavel,Fecha de nacimiento,1992-04-28
Ana Yancy Clavel,Ocupación,participante en concursos de belleza
Carlos Recinos,Lugar de nacimiento,San Salvador
Carlos Recinos,Ocupación,entrenador
Carlos Recinos,Ciudadanía,El Salvador
Carlos Recinos,Fecha de nacimiento,1950-06-30
Carlos Recinos,Ocupación,futbolista
Cristian Esnal,Lugar de nacimiento,San Salvador
Cristian Esnal,Ocupación,futbolista
Cristian Esnal,Ciudadanía,El Salvador
Cristian Esnal,Fecha de nacimiento,1986-05-02
David Arnoldo Cabrera,Lugar de nacimiento,Santa Ana
David Arnoldo Cabrera,Ocupación,futbolista
David Arnoldo Cabrera,Ciudadanía,El Salvador
David Arnoldo Cabrera,Fecha de nacimiento,1945-09-12
Diego Mejía,Lugar de nacimiento,San Salvador
Diego Mejía,Ocupación,futbolista
Diego Mejía,Ciudadanía,El Salvador
Diego Mejía,Fecha de nacimiento,1982-06-20
Eduardo Hernández,Lugar de nacimiento,Santiago de María
Eduardo Hernández,Ocupación,futbolista
Eduardo Hernández,Ciudadanía,El Salvador
Eduardo Hernández,Fecha de nacimiento,1958-01-31
Eduardo Hernández,Fecha de nacimiento,1961-01-31
Ernesto Aparicio,Lugar de nacimiento,San Salvador
Ernesto Aparicio,Ocupación,futbolista
Ernesto Aparicio,Ciudadanía,El Salvador
Ernesto Aparicio,Fecha de nacimiento,1948-12-28
Francisco Osorto,Lugar de nacimiento,La Unión
Francisco Osorto,Ocupación,futbolista
Francisco Osorto,Ciudadanía,El Salvador
Francisco Osorto,Fecha de nacimiento,1957-03-20
Francisco Osorto,Fecha de defunción,2023-02-26
Genaro Sermeño,Lugar de nacimiento,El Congo
Genaro Sermeño,Ocupación,entrenador
Genaro Sermeño,Ciudadanía,El Salvador
Genaro Sermeño,Fecha de nacimiento,1948-11-28
Genaro Sermeño,Fecha de defunción,2022-12-23
Genaro Sermeño,Ocupación,futbolista
Gerson Mayén,Lugar de nacimiento,Los Ángeles
Gerson Mayén,Ocupación,futbolista
Gerson Mayén,Ciudadanía,Estados Unidos
Gerson Mayén,Educado en,Manual Arts High School
Gerson Mayén,Fecha de nacimiento,1989-02-09
Gerson Mayén,Ciudadanía,El Salvador
Gualberto Fernández,Lugar de nacimiento,El Salvador
Gualberto Fernández,Ocupación,entrenador
Gualberto Fernández,Ciudadanía,El Salvador
Gualberto Fernández,Fecha de nacimiento,1941-07-12
Gualberto Fernández,Ocupación,futbolista
Guillermo Castro,Lugar de nacimiento,San Salvador
Guillermo Castro,Ocupación,entrenador
Guillermo Castro,Ciudadanía,El Salvador
Guillermo Castro,Fecha de nacimiento,1940-06-25
Guillermo Castro,Ocupación,futbolista
Guillermo Ragazzone,Lugar de nacimiento,San Salvador
Guillermo Ragazzone,Ocupación,futbolista
Guillermo Ragazzone,Ciudadanía,El Salvador
Guillermo Ragazzone,Fecha de nacimiento,1956-01-05
Guillermo Ragazzone,Fecha de nacimiento,1956-11-05
José María Rivas,Lugar de nacimiento,San Salvador
José María Rivas,Ocupación,futbolista
José María Rivas,Ciudadanía,El Salvador
José María Rivas,Fecha de nacimiento,1958-05-12
José María Rivas,Fecha de defunción,2016-01-09
Jaime Portillo,Lugar de nacimiento,Berlín
Jaime Portillo,Ocupación,futbolista
Jaime Portillo,Ciudadanía,El Salvador
Jaime Portillo,Fecha de nacimiento,1947-09-18
Joaquín Ventura,Lugar de nacimiento,El Salvador
Joaquín Ventura,Ocupación,futbolista
Joaquín Ventura,Ciudadanía,El Salvador
Joaquín Ventura,Fecha de nacimiento,1956-10-23
Joaquín Ventura,Fecha de nacimiento,1956-10-27
Jorge Vásquez,Lugar de nacimiento,Santa Ana
Jorge Vásquez,Ocupación,futbolista
Jorge Vásquez,Ciudadanía,El Salvador
Jorge Vásquez,Fecha de nacimiento,1945-04-23
participante en concursos de belleza,instancia de,ocupación
participante en concursos de belleza,subclase de,animador
participante en concursos de belleza,subclase de,modelo
participante en concursos de belleza,subclase de,concursante
participante en concursos de belleza,ámbito de la ocupación,concurso de belleza
Santiago de María,país,El Salvador
Santiago de María,instancia de,distrito de El Salvador
Santiago de María,situado en la entidad territorial administrativa,Usulután Norte
Santiago de María,se encuentra en el huso horario,UTC−6
El Congo,país,El Salvador
El Congo,instancia de,entidad territorial administrativa
El Congo,instancia de,asentamiento
El Congo,instancia de,distrito de El Salvador
El Congo,situado en la entidad territorial administrativa,Santa Ana Este
Los Ángeles,jefe de gobierno,Karen Bass
Los Ángeles,país,Estados Unidos
Los Ángeles,continente,América del Norte
Los Ángeles,instancia de,ciudad
Los Ángeles,instancia de,megaciudad
Berlín,país,El Salvador
Berlín,instancia de,distrito de El Salvador
Berlín,situado en la entidad territorial administrativa,Usulután Norte
Berlín,se encuentra en el huso horario,UTC−6
Universidad de San Carlos de Guatemala,miembro de,Consejo Superior Universitario Centroamericano
Universidad de San Carlos de Guatemala,miembro de,Sistema Editorial Universitario Centroamericano
Universidad de San Carlos de Guatemala,categoría principal del tema,Categoría:Universidad de San Carlos de Guatemala
Universidad de San Carlos de Guatemala,propietario de,Estadio Revolución
Universidad de San Carlos de Guatemala,propietario de,Universidad SC
España,punto más alto,Teide
España,situado en la entidad geográfica,península ibérica
España,evento significativo,guerra civil española
España,evento significativo,Reconquista
España,evento significativo,guerra de la Independencia española
Nicolás Aguilar y Bustamante,Ciudadanía,El Salvador
Nicolás Aguilar y Bustamante,Fecha de nacimiento,1742-12-16
Nicolás Aguilar y Bustamante,Fecha de defunción,1818-09-02
Francisco Machón Vilanova,Ocupación,escritor
Francisco Machón Vilanova,Ciudadanía,El Salvador
Francisco Medrano,Lugar de nacimiento,San Salvador
Francisco Medrano,Ocupación,futbolista
Francisco Medrano,Ciudadanía,El Salvador
Francisco Medrano,Fecha de nacimiento,1983-07-14
Francisco Pineda,Lugar de nacimiento,San Isidro
Francisco Pineda,Ocupación,agrónomo
Francisco Pineda,Ciudadanía,El Salvador
Francisco Pineda,Premio recibido,Premio Medioambiental Goldman
Francisco Pineda,Fecha de nacimiento,1967-01-01
Francisco Pineda,Ocupación,ambientalista
Francisco Zamora Salinas,Ocupación,entrenador
Francisco Zamora Salinas,Ciudadanía,El Salvador
Francisco Zamora Salinas,Fecha de nacimiento,1939-01-01
Francisco Zamora Salinas,Fecha de defunción,2002-04-08
Francisco Zamora Salinas,Ocupación,futbolista
Frank Velásquez,Lugar de nacimiento,Barra de Santiago
Frank Velásquez,Ocupación,futbolista
Frank Velásquez,Ciudadanía,El Salvador
Frank Velásquez,Fecha de nacimiento,1990-02-12
Frank Velásquez,Ocupación,jugador de fútbol playa
Franklin Cisneros,Lugar de nacimiento,San Salvador
Franklin Cisneros,Ocupación,yudoca
Franklin Cisneros,Ciudadanía,El Salvador
Franklin Cisneros,Fecha de nacimiento,1983-12-21
Franklin Cisneros,Fecha de defunción,2023-10-28
Fredy López,Ocupación,yudoca
Fredy López,Ciudadanía,El Salvador
Fredy López,Fecha de nacimiento,1992-05-24
Félix Pineda,Lugar de nacimiento,El Salvador
Félix Pineda,Ocupación,futbolista
Félix Pineda,Ciudadanía,El Salvador
Félix Pineda,Fecha de nacimiento,http://www.wikidata.org/.well-known/genid/2b6016637177d846221bbba37df668a9
Gabriela Gavidia,Lugar de nacimiento,La Libertad
Gabriela Gavidia,Ocupación,participante en concursos de belleza
Gabriela Gavidia,Ciudadanía,El Salvador
Gabriela Gavidia,Fecha de nacimiento,1990-01-01
Hugo Lindo,Lugar de nacimiento,Departamento de La Unión
Hugo Lindo,Ocupación,abogado
Hugo Lindo,Ciudadanía,El Salvador
Hugo Lindo,Educado en,Universidad de El Salvador
Hugo Lindo,Cargo,ministro de Educación
Hugo Lindo,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Hugo Lindo,Fecha de nacimiento,1917-10-13
Hugo Lindo,Fecha de defunción,1985-09-09
Hugo Lindo,Ocupación,poeta
Hugo Lindo,Ocupación,político
Hugo Lindo,Ocupación,diplomático
Hugo Lindo,Cargo,embajador de El Salvador en España
German Cáceres,Lugar de nacimiento,San Salvador
German Cáceres,Ocupación,compositor
German Cáceres,Ciudadanía,El Salvador
German Cáceres,Educado en,Escuela Juilliard
German Cáceres,Premio recibido,Beca Guggenheim
German Cáceres,Fecha de nacimiento,1954-07-09
German Cáceres,Ocupación,director de orquesta
German Cáceres,Educado en,Conservatorio de Música de la Universidad de Cincinati
José Mariano Méndez,Lugar de nacimiento,Santa Ana
José Mariano Méndez,Ocupación,político
José Mariano Méndez,Ciudadanía,España
José Mariano Méndez,Educado en,Universidad de San Carlos de Guatemala
José Mariano Méndez,Fecha de nacimiento,1777-09-25
José Mariano Méndez,Fecha de defunción,1850-03-30
José Mariano Méndez,Ocupación,sacerdote católico
José Mariano Méndez,Ciudadanía,El Salvador
José Mejía Vides,Lugar de nacimiento,San Salvador
José Mejía Vides,Ocupación,escultor
José Mejía Vides,Ciudadanía,El Salvador
José Mejía Vides,Fecha de nacimiento,1903-03-19
José Mejía Vides,Fecha de defunción,1993-08-21
Gilberto Murgas,Lugar de nacimiento,El Refugio
Gilberto Murgas,Ocupación,futbolista
Gilberto Murgas,Ciudadanía,El Salvador
Gilberto Murgas,Fecha de nacimiento,1981-01-22
Gladys Landaverde,Lugar de nacimiento,San Ignacio
Gladys Landaverde,Ocupación,atleta
Gladys Landaverde,Ciudadanía,El Salvador
Gladys Landaverde,Fecha de nacimiento,1990-02-23
Gladys Landaverde,Fecha de nacimiento,1990-03-01
Serafín Quiteño,Lugar de nacimiento,Santa Ana
Serafín Quiteño,Ocupación,poeta
Serafín Quiteño,Ciudadanía,El Salvador
Serafín Quiteño,Fecha de nacimiento,1906-01-01
Serafín Quiteño,Fecha de defunción,1987-01-01
Serafín Quiteño,Ocupación,periodista
Serafín Quiteño,Fecha de nacimiento,1906-09-16
Serafín Quiteño,Fecha de defunción,1987-06-06
Golda Marcus,Lugar de nacimiento,Nahuizalco
Golda Marcus,Ocupación,nadador
Golda Marcus,Ciudadanía,El Salvador
Golda Marcus,Educado en,Universidad Estatal de Florida
Golda Marcus,Fecha de nacimiento,1983-03-15
Guillermo Antonio Parada,Lugar de nacimiento,San Miguel
Guillermo Antonio Parada,Ocupación,futbolista
Guillermo Antonio Parada,Ciudadanía,El Salvador
Guillermo Antonio Parada,Fecha de nacimiento,1986-05-21
Guillermo Reynaldo Cortez,Lugar de nacimiento,San Salvador
Guillermo Reynaldo Cortez,Ocupación,militar
Guillermo Reynaldo Cortez,Ciudadanía,El Salvador
Guillermo Reynaldo Cortez,Fecha de nacimiento,1939-03-13
Guillermo Reynaldo Cortez,Fecha de defunción,1969-07-17
San Isidro,país,El Salvador
San Isidro,instancia de,distrito de El Salvador
San Isidro,situado en la entidad territorial administrativa,Cabañas Este
San Isidro,se encuentra en el huso horario,UTC−6
agrónomo,instancia de,profesión
agrónomo,instancia de,ocupación
agrónomo,subclase de,ingeniero
agrónomo,ámbito de la ocupación,agronomía
Premio Medioambiental Goldman,país,internacional
Premio Medioambiental Goldman,instancia de,premio medioambiental
Premio Medioambiental Goldman,nombrado en referencia a,Rhoda Haas Goldman
Premio Medioambiental Goldman,nombrado en referencia a,Richard Goldman
Premio Medioambiental Goldman,categoría para los galardonados con este premio,Categoría:Premio Goldman
Barra de Santiago,país,El Salvador
Barra de Santiago,situado en la entidad territorial administrativa,Jujutla
jugador de fútbol playa,instancia de,profesión
jugador de fútbol playa,subclase de,futbolista
jugador de fútbol playa,subclase de,jugador competitivo
jugador de fútbol playa,ámbito de la ocupación,fútbol playa
yudoca,instancia de,profesión
yudoca,instancia de,ocupación
yudoca,subclase de,deportista
yudoca,subclase de,artista marcial
La Libertad,país,El Salvador
La Libertad,instancia de,distrito de El Salvador
La Libertad,situado en la entidad territorial administrativa,La Libertad Costa
La Libertad,se encuentra en el huso horario,UTC−6
La Libertad,capital de,La Libertad Costa
Departamento de La Unión,idioma usado,Idioma pipil
Departamento de La Unión,país,El Salvador
Departamento de La Unión,instancia de,departamento de El Salvador
ministro de Educación,instancia de,cargo público
ministro de Educación,instancia de,cargo
ministro de Educación,subclase de,ministro
ministro de Educación,categoría principal del tema,Categoría:Ministros de Educación
ministro de Educación,diferente de,Secretario de Estado para la Educación
Escuela Juilliard,país,Estados Unidos
Escuela Juilliard,instancia de,conservatorio de música
Escuela Juilliard,instancia de,escuela de arte dramático
Escuela Juilliard,instancia de,institución educativa privada sin fines de lucro
Escuela Juilliard,situado en la entidad territorial administrativa,Nueva York
Beca Guggenheim,país,Estados Unidos
Beca Guggenheim,instancia de,beca
Beca Guggenheim,instancia de,evento anual
Beca Guggenheim,campo de trabajo,ciencia
Beca Guggenheim,campo de trabajo,música
escultor,instancia de,profesión artística
escultor,subclase de,artesano
escultor,subclase de,artista visual
escultor,subclase de,artista plástico
escultor,ámbito de la ocupación,escultura
El Refugio,país,El Salvador
El Refugio,instancia de,entidad territorial administrativa
El Refugio,instancia de,asentamiento
El Refugio,instancia de,distrito de El Salvador
El Refugio,situado en la entidad territorial administrativa,Ahuachapán Norte
San Ignacio,país,El Salvador
San Ignacio,instancia de,entidad territorial administrativa
San Ignacio,instancia de,asentamiento
San Ignacio,instancia de,distrito de El Salvador
San Ignacio,situado en la entidad territorial administrativa,Chalatenango Norte
Nahuizalco,país,El Salvador
Nahuizalco,instancia de,entidad territorial administrativa
Nahuizalco,instancia de,asentamiento
Nahuizalco,instancia de,distrito de El Salvador
Nahuizalco,situado en la entidad territorial administrativa,Sonsonate Norte
nadador,instancia de,ocupación
nadador,subclase de,deportista
nadador,ámbito de la ocupación,natación
Universidad Estatal de Florida,país,Estados Unidos
Universidad Estatal de Florida,instancia de,escuela
Universidad Estatal de Florida,instancia de,universidad pública
Universidad Estatal de Florida,instancia de,institución educativa pública de los Estados Unidos
Universidad Estatal de Florida,situado en la entidad territorial administrativa,Tallahassee
militar,instancia de,profesión
militar,instancia de,ocupación
militar,subclase de,empleado
militar,subclase de,guerrero
militar,opuesto a,civil
Fernando Llort Choussy,Lugar de nacimiento,San Salvador
Fernando Llort Choussy,Ocupación,grabador
Fernando Llort Choussy,Ciudadanía,El Salvador
Fernando Llort Choussy,Educado en,Liceo Salvadoreño
Fernando Llort Choussy,Premio recibido,Premio Nacional de Cultura
Fernando Llort Choussy,Fecha de nacimiento,1949-04-07
Fernando Llort Choussy,Fecha de defunción,2018-08-10
Fernando Llort Choussy,Ocupación,pintor
Fernando Llort Choussy,Premio recibido,"Orden al Mérito 5 de Noviembre 1811, Próceres de la Independencia Patria"
Fernando Llort Choussy,Ocupación,ceramista
Fernando Llort Choussy,Premio recibido,Hijo Meritísimo o Hija Meritisima de El Salvador
Marvin González,Lugar de nacimiento,El Refugio
Marvin González,Ocupación,futbolista
Marvin González,Ciudadanía,El Salvador
Marvin González,Fecha de nacimiento,1982-04-17
Luis Anaya,Lugar de nacimiento,San José Guayabal
Luis Anaya,Ocupación,futbolista
Luis Anaya,Ciudadanía,El Salvador
Luis Anaya,Fecha de nacimiento,1981-05-19
Ricardo Lindo Fuentes,Lugar de nacimiento,San Salvador
Ricardo Lindo Fuentes,Ocupación,escritor
Ricardo Lindo Fuentes,Ciudadanía,El Salvador
Ricardo Lindo Fuentes,Fecha de nacimiento,1947-02-05
Ricardo Lindo Fuentes,Fecha de defunción,2016-10-23
Ricardo Lindo Fuentes,Ocupación,poeta
Ricardo Lindo Fuentes,Ocupación,investigador
Arturo Ambrogi,Lugar de nacimiento,San Salvador
Arturo Ambrogi,Ocupación,escritor
Arturo Ambrogi,Ciudadanía,El Salvador
Arturo Ambrogi,Fecha de nacimiento,1875-10-19
Arturo Ambrogi,Fecha de defunción,1936-11-08
Arturo Ambrogi,Ocupación,periodista
Daniel Rucks,Lugar de nacimiento,Montevideo
Daniel Rucks,Ocupación,arquitecto
Daniel Rucks,Ciudadanía,Uruguay
Daniel Rucks,Fecha de nacimiento,1962-07-17
Daniel Rucks,Ocupación,músico
Daniel Rucks,Ocupación,locutor
Daniel Rucks,Ocupación,presentador
Daniel Rucks,Ciudadanía,El Salvador
Félix A. Ulloa,Lugar de nacimiento,Chinameca
Félix A. Ulloa,Ocupación,ingeniero
