entidad,relacion,objeto
Rafael Ángel Calderón,Ciudadanía,Costa Rica
Rafael Ángel Calderón,Educado en,Universidad de Costa Rica
Rafael Ángel Calderón,Cargo,Presidente de Costa Rica
Rafael Ángel Calderón,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Rafael Ángel Calderón,Fecha de nacimiento,1949-03-14
Rafael Ángel Calderón,Ocupación,político
Rafael Ángel Calderón,Premio recibido,doctor honoris causa por la Universidad Complutense de Madrid
Rafael Ángel Calderón,Premio recibido,Medalla de la República Oriental del Uruguay
Federico Alberto Tinoco Granados,Lugar de nacimiento,San José
Federico Alberto Tinoco Granados,Ocupación,político
Federico Alberto Tinoco Granados,Ciudadanía,Costa Rica
Federico Alberto Tinoco Granados,Cargo,Presidente de Costa Rica
Federico Alberto Tinoco Granados,Fecha de nacimiento,1868-11-21
Federico Alberto Tinoco Granados,Fecha de defunción,1931-09-07
Juan Mora Fernández,Lugar de nacimiento,San José
Juan Mora Fernández,Ocupación,juez
Juan Mora Fernández,Ciudadanía,Costa Rica
Juan Mora Fernández,Cargo,Presidente de Costa Rica
Juan Mora Fernández,Fecha de nacimiento,1784-06-12
Juan Mora Fernández,Fecha de defunción,1854-12-16
Juan Mora Fernández,Ocupación,abogado
Juan Mora Fernández,Ocupación,político
Jesús Jiménez Zamora,Lugar de nacimiento,Cartago
Jesús Jiménez Zamora,Ocupación,político
Jesús Jiménez Zamora,Ciudadanía,Costa Rica
Jesús Jiménez Zamora,Educado en,Universidad de San Carlos de Guatemala
Jesús Jiménez Zamora,Cargo,Presidente de Costa Rica
Jesús Jiménez Zamora,Fecha de nacimiento,1823-06-18
Jesús Jiménez Zamora,Fecha de defunción,1897-02-12
Braulio Carrillo Colina,Lugar de nacimiento,Cartago
Braulio Carrillo Colina,Ocupación,juez
Braulio Carrillo Colina,Ciudadanía,Costa Rica
Braulio Carrillo Colina,Educado en,Universidad Nacional Autónoma de Nicaragua
Braulio Carrillo Colina,Cargo,Presidente de Costa Rica
Braulio Carrillo Colina,Fecha de nacimiento,1800-03-20
Braulio Carrillo Colina,Fecha de defunción,1845-05-15
Braulio Carrillo Colina,Ocupación,abogado
Braulio Carrillo Colina,Ocupación,político
Vicente Herrera Zeledón,Lugar de nacimiento,San José
Vicente Herrera Zeledón,Ocupación,juez
Vicente Herrera Zeledón,Ciudadanía,Costa Rica
Vicente Herrera Zeledón,Cargo,Presidente de Costa Rica
Vicente Herrera Zeledón,Fecha de nacimiento,1821-01-20
Vicente Herrera Zeledón,Fecha de defunción,1888-11-10
Vicente Herrera Zeledón,Ocupación,abogado
Vicente Herrera Zeledón,Ocupación,político
Rafael Iglesias Castro,Lugar de nacimiento,San José
Rafael Iglesias Castro,Ocupación,político
Rafael Iglesias Castro,Ciudadanía,Costa Rica
Rafael Iglesias Castro,Educado en,Colegio San Luis Gonzaga
Rafael Iglesias Castro,Cargo,embajador
Rafael Iglesias Castro,Premio recibido,Cruces del Mérito Militar
Rafael Iglesias Castro,Fecha de nacimiento,1861-04-16
Rafael Iglesias Castro,Fecha de defunción,1924-04-10
Rafael Iglesias Castro,Ocupación,emprendedor
Rafael Iglesias Castro,Ocupación,diplomático
Rafael Iglesias Castro,Ocupación,comerciante
Rafael Iglesias Castro,Premio recibido,Benemérito de la Patria
Rafael Iglesias Castro,Premio recibido,Comandante de la Orden Nacional de la Legión de Honor
Rafael Iglesias Castro,Premio recibido,Knight Commander of the Order of the Holy Sepulchre
Rafael Iglesias Castro,Cargo,Presidente de Costa Rica
León Cortés Castro,Lugar de nacimiento,Alajuela
León Cortés Castro,Ocupación,abogado
León Cortés Castro,Ciudadanía,Costa Rica
León Cortés Castro,Cargo,Presidente de Costa Rica
León Cortés Castro,Fecha de nacimiento,1882-12-08
León Cortés Castro,Fecha de defunción,1946-03-03
León Cortés Castro,Ocupación,político
Lorna Chávez,Ocupación,modelo
Lorna Chávez,Ciudadanía,Costa Rica
Lorna Chávez,Fecha de nacimiento,1959-01-01
Lorna Chávez,Ocupación,participante en concursos de belleza
Júnior Díaz,Lugar de nacimiento,Heredia
Júnior Díaz,Ocupación,futbolista
Júnior Díaz,Ciudadanía,Costa Rica
Júnior Díaz,Fecha de nacimiento,1983-09-12
Dennis Marshall,Lugar de nacimiento,Limón
Dennis Marshall,Ocupación,futbolista
Dennis Marshall,Ciudadanía,Costa Rica
Dennis Marshall,Fecha de nacimiento,1985-08-09
Dennis Marshall,Fecha de defunción,2011-06-23
Santos León Herrera,Lugar de nacimiento,San José
Santos León Herrera,Ocupación,político
Santos León Herrera,Ciudadanía,Costa Rica
Santos León Herrera,Fecha de nacimiento,1874-05-21
Santos León Herrera,Fecha de defunción,1950-05-08
Roberto Gayón,Lugar de nacimiento,Costa Rica
Roberto Gayón,Ocupación,futbolista
Roberto Gayón,Ciudadanía,Costa Rica
Roberto Gayón,Fecha de nacimiento,1905-01-01
Roberto Gayón,Fecha de defunción,http://www.wikidata.org/.well-known/genid/4238403f3bad70fdc3d1f14fd962730c
Óscar Rojas Ruiz,Lugar de nacimiento,San José
Óscar Rojas Ruiz,Ocupación,futbolista
Óscar Rojas Ruiz,Ciudadanía,Costa Rica
Óscar Rojas Ruiz,Fecha de nacimiento,1979-04-27
Hermidio Barrantes,Lugar de nacimiento,Puntarenas
Hermidio Barrantes,Ocupación,entrenador
Hermidio Barrantes,Ciudadanía,Costa Rica
Hermidio Barrantes,Fecha de nacimiento,1964-09-02
Hermidio Barrantes,Ocupación,futbolista
presidente,instancia de,cargo público
presidente,instancia de,cargo
presidente,precedido por,presidente electo
presidente,subclase de,jefe de Estado
presidente,subclase de,político
Universidad Católica de Lovaina,país,Bélgica
Universidad Católica de Lovaina,idioma usado,francés
Universidad Católica de Lovaina,categoría para las personas que estudiaron en esta institución,Categoría:Alumnado de la Universidad Católica de Lovaina
Universidad Católica de Lovaina,instancia de,organización
Diriamba,país,Nicaragua
Diriamba,instancia de,municipio de Nicaragua
Diriamba,situado en la entidad territorial administrativa,Departamento de Carazo
Diriamba,se encuentra en el huso horario,UTC−6
Diriamba,diferente de,Diriamba
Universidad Nacional Autónoma de Nicaragua,país,Nicaragua
Universidad Nacional Autónoma de Nicaragua,instancia de,universidad
Universidad Nacional Autónoma de Nicaragua,instancia de,editor de acceso abierto
Universidad Nacional Autónoma de Nicaragua,situado en la entidad territorial administrativa,Departamento de Managua
Universidad Nacional Autónoma de Nicaragua,miembro de,Consejo Superior Universitario Centroamericano
Colegio San Luis Gonzaga,país,Costa Rica
Colegio San Luis Gonzaga,instancia de,escuela secundaria
Colegio San Luis Gonzaga,instancia de,escuela pública
Colegio San Luis Gonzaga,situado en la entidad territorial administrativa,Cartago
Gerardo Gómez Ramírez,Lugar de nacimiento,Cantón de Cañas
Gerardo Gómez Ramírez,Ocupación,escritor
Gerardo Gómez Ramírez,Ciudadanía,Costa Rica
Gerardo Gómez Ramírez,Fecha de nacimiento,1901-06-04
Gerardo Gómez Ramírez,Fecha de defunción,1983-11-05
Gerardo Gómez Ramírez,Ocupación,político
Donny Grant,Lugar de nacimiento,Limón
Donny Grant,Ocupación,futbolista
Donny Grant,Ciudadanía,Costa Rica
Donny Grant,Fecha de nacimiento,1976-04-12
Gabriel Badilla,Lugar de nacimiento,Cantón de Tibás
Gabriel Badilla,Ocupación,futbolista
Gabriel Badilla,Ciudadanía,Costa Rica
Gabriel Badilla,Fecha de nacimiento,1984-06-30
Gabriel Badilla,Fecha de defunción,2016-11-20
Harold Wallace,Lugar de nacimiento,Heredia
Harold Wallace,Ocupación,futbolista
Harold Wallace,Ciudadanía,Costa Rica
Harold Wallace,Fecha de nacimiento,1975-09-07
Michael Rodríguez,Lugar de nacimiento,Provincia de Alajuela
Michael Rodríguez,Ocupación,entrenador
Michael Rodríguez,Ciudadanía,Costa Rica
Michael Rodríguez,Fecha de nacimiento,1981-12-30
Michael Rodríguez,Ocupación,futbolista
Kurt Bernard,Lugar de nacimiento,Limón
Kurt Bernard,Ocupación,entrenador
Kurt Bernard,Ciudadanía,Costa Rica
Kurt Bernard,Fecha de nacimiento,1977-12-08
Kurt Bernard,Ocupación,futbolista
Whayne Wilson,Lugar de nacimiento,San José
Whayne Wilson,Ocupación,futbolista
Whayne Wilson,Ciudadanía,Costa Rica
Whayne Wilson,Fecha de nacimiento,1975-09-07
Whayne Wilson,Fecha de defunción,2005-05-18
Tobías Zúñiga Castro,Lugar de nacimiento,San José
Tobías Zúñiga Castro,Ocupación,político
Tobías Zúñiga Castro,Ciudadanía,Costa Rica
Tobías Zúñiga Castro,Fecha de nacimiento,1854-02-10
Tobías Zúñiga Castro,Fecha de defunción,1918-06-24
Tobías Zúñiga Castro,Ocupación,diplomático
José Miguel Cubero,Lugar de nacimiento,Sarchí Norte
José Miguel Cubero,Ocupación,futbolista
José Miguel Cubero,Ciudadanía,Costa Rica
José Miguel Cubero,Fecha de nacimiento,1987-02-14
Tulio Quiñones,Lugar de nacimiento,Costa Rica
Tulio Quiñones,Ocupación,futbolista
Tulio Quiñones,Ciudadanía,Costa Rica
Tulio Quiñones,Fecha de defunción,1983-01-01
Víctor Cordero,Lugar de nacimiento,San José
Víctor Cordero,Ocupación,futbolista
Víctor Cordero,Ciudadanía,Costa Rica
Víctor Cordero,Fecha de nacimiento,1973-11-09
Keylor Navas,Lugar de nacimiento,Cartago
Keylor Navas,Ocupación,futbolista
Keylor Navas,Ciudadanía,España
Keylor Navas,Fecha de nacimiento,1986-12-15
Keylor Navas,Ciudadanía,Costa Rica
Evaristo Coronado,Lugar de nacimiento,Palmar
Evaristo Coronado,Ocupación,entrenador
Evaristo Coronado,Ciudadanía,Costa Rica
Evaristo Coronado,Educado en,Universidad de Costa Rica
Evaristo Coronado,Fecha de nacimiento,1960-09-13
Evaristo Coronado,Ocupación,futbolista
Ricardo González Fonseca,Lugar de nacimiento,San José
Ricardo González Fonseca,Ocupación,entrenador
Ricardo González Fonseca,Ciudadanía,Costa Rica
Ricardo González Fonseca,Fecha de nacimiento,1974-03-06
Ricardo González Fonseca,Ocupación,futbolista
Bruno Carranza Ramírez,Lugar de nacimiento,San José
Bruno Carranza Ramírez,Ocupación,político
Bruno Carranza Ramírez,Ciudadanía,Costa Rica
Bruno Carranza Ramírez,Cargo,embajador
Bruno Carranza Ramírez,Fecha de nacimiento,1822-10-05
Bruno Carranza Ramírez,Fecha de defunción,1891-01-25
Bruno Carranza Ramírez,Ocupación,diplomático
Bruno Carranza Ramírez,Ocupación,periodista
Bruno Carranza Ramírez,Cargo,Presidente de Costa Rica
Carlos José Gutiérrez,Lugar de nacimiento,Managua
Carlos José Gutiérrez,Ocupación,abogado
Carlos José Gutiérrez,Ciudadanía,Costa Rica
Carlos José Gutiérrez,Premio recibido,Gran Cruz de la Orden de Isabel la Católica
Carlos José Gutiérrez,Fecha de nacimiento,1927-01-01
Carlos José Gutiérrez,Fecha de defunción,1999-01-01
Carlos José Gutiérrez,Ocupación,político
José María Zeledón Brenes,Lugar de nacimiento,San José
José María Zeledón Brenes,Ocupación,escritor
José María Zeledón Brenes,Ciudadanía,Costa Rica
José María Zeledón Brenes,Fecha de nacimiento,1877-04-27
José María Zeledón Brenes,Fecha de defunción,1949-12-06
José María Zeledón Brenes,Ocupación,político
José María Zeledón Brenes,Ocupación,periodista
William Mattus,Lugar de nacimiento,Barva
William Mattus,Ocupación,árbitro de fútbol
William Mattus,Ciudadanía,Costa Rica
William Mattus,Fecha de nacimiento,1964-04-17
Porfirio López,Lugar de nacimiento,San José
Porfirio López,Ocupación,entrenador
Porfirio López,Ciudadanía,República Dominicana
Porfirio López,Fecha de nacimiento,1985-09-10
Porfirio López,Ocupación,futbolista
Porfirio López,Fecha de nacimiento,1986-09-21
Porfirio López,Ciudadanía,Costa Rica
Francisco Calvo,Lugar de nacimiento,San José
Francisco Calvo,Ocupación,futbolista
Francisco Calvo,Ciudadanía,Costa Rica
Francisco Calvo,Fecha de nacimiento,1992-07-08
Cantón de Cañas,país,Costa Rica
Cantón de Cañas,instancia de,cantón de Costa Rica
Cantón de Cañas,capital,Cañas
Cantón de Cañas,comparte fronteras con,Cantón de Bagaces
Cantón de Cañas,comparte fronteras con,Cantón de Guatuso
Sarchí Norte,país,Costa Rica
Sarchí Norte,instancia de,distrito de Costa Rica
Sarchí Norte,situado en la entidad territorial administrativa,Cantón de Sarchí
Sarchí Norte,se encuentra en el huso horario,UTC−6
Sarchí Norte,capital de,Cantón de Sarchí
España,jefe de gobierno,Pedro Sánchez
España,continente,Europa
España,instancia de,país
España,instancia de,Estado nación
España,instancia de,reino
Palmar,país,Costa Rica
Palmar,instancia de,distrito de Costa Rica
Palmar,situado en la entidad territorial administrativa,Cantón de Osa
Palmar,se encuentra en el huso horario,UTC−6
Managua,jefe de gobierno,Reyna Rueda
Managua,país,Nicaragua
Managua,instancia de,municipio de Nicaragua
Managua,instancia de,gran ciudad
Managua,instancia de,ciudad más grande
Barva,país,Costa Rica
Barva,instancia de,distrito de Costa Rica
Barva,situado en la entidad territorial administrativa,Cantón de Barva
Barva,se encuentra en el huso horario,UTC−6
Barva,capital de,Cantón de Barva
República Dominicana,país,República Dominicana
República Dominicana,jefe de gobierno,Luis Abinader
República Dominicana,continente,América del Norte
República Dominicana,instancia de,país
República Dominicana,instancia de,país insular
Iosif Grigulevich,Lugar de nacimiento,Vilna
Iosif Grigulevich,Ocupación,espía
Iosif Grigulevich,Ciudadanía,Argentina
Iosif Grigulevich,Educado en,La Sorbona
Iosif Grigulevich,Empleador,KGB
Iosif Grigulevich,Miembro de,Academia de Ciencias de Rusia
Iosif Grigulevich,Cargo,embajador
Iosif Grigulevich,Premio recibido,Orden Francisco de Miranda
Iosif Grigulevich,Fecha de nacimiento,1913-05-05
Iosif Grigulevich,Fecha de defunción,1988-06-02
Iosif Grigulevich,Ocupación,etnógrafo
Iosif Grigulevich,Ocupación,diplomático
Iosif Grigulevich,Premio recibido,Científico de Honor de la RSFS de Rusia
Iosif Grigulevich,Ocupación,historiador
Iosif Grigulevich,Ocupación,biógrafo
Iosif Grigulevich,Ocupación,asesino
Iosif Grigulevich,Ocupación,gastador
Iosif Grigulevich,Ciudadanía,Costa Rica
Iosif Grigulevich,Premio recibido,Orden de la Bandera Roja
Iosif Grigulevich,Premio recibido,Orden de la Bandera Roja del Trabajo
Iosif Grigulevich,Premio recibido,Orden de la Amistad de los Pueblos
Iosif Grigulevich,Premio recibido,Orden de la Estrella Roja
Iosif Grigulevich,Ciudadanía,Unión Soviética
Iosif Grigulevich,Ciudadanía,Imperio ruso
Iosif Grigulevich,Ciudadanía,Lituania
Iosif Grigulevich,Educado en,Higher Party School at the Central Committee of the CPSU
Iosif Grigulevich,Miembro de,Academia de Ciencias de la Unión Soviética
Iosif Grigulevich,Educado en,Escuela de Estudios Superiores en Ciencias Sociales
Leonel Leal,Ocupación,árbitro de fútbol
Leonel Leal,Ciudadanía,Costa Rica
Leonel Leal,Fecha de nacimiento,1976-11-21
Carlos Castro,Lugar de nacimiento,Alajuela
Carlos Castro,Ocupación,futbolista
Carlos Castro,Ciudadanía,Costa Rica
Carlos Castro,Fecha de nacimiento,1978-09-10
Gregorio José Ramírez y Castro,Lugar de nacimiento,San José
Gregorio José Ramírez y Castro,Ocupación,marino
Gregorio José Ramírez y Castro,Ciudadanía,Costa Rica
Gregorio José Ramírez y Castro,Fecha de nacimiento,1796-03-27
Gregorio José Ramírez y Castro,Fecha de defunción,1823-12-04
Gregorio José Ramírez y Castro,Ocupación,político
Alexander Salazar,Lugar de nacimiento,San José
Alexander Salazar,Ocupación,sacerdote católico
Alexander Salazar,Ciudadanía,Costa Rica
Alexander Salazar,Educado en,"Universidad Estatal de California, Los Ángeles"
Alexander Salazar,Cargo,obispo auxiliar
Alexander Salazar,Fecha de nacimiento,1949-11-28
Alexander Salazar,Ocupación,obispo católico
Alexander Salazar,Ocupación,teólogo
Alexander Salazar,Educado en,Daniel Murphy High School
Alexander Salazar,Educado en,East Los Angeles College
Alexander Salazar,Educado en,St. John's Seminary
Alexander Salazar,Educado en,Immaculate Heart College
Alexander Salazar,Cargo,obispo titular
Juan José Wedel,Lugar de nacimiento,San José
Juan José Wedel,Ocupación,arquero
Juan José Wedel,Ciudadanía,Costa Rica
Juan José Wedel,Fecha de nacimiento,1944-06-28
Juan José Wedel,Fecha de defunción,2013-11-20
Jorge Quesada,Lugar de nacimiento,San José
Jorge Quesada,Ocupación,futbolista
Jorge Quesada,Ciudadanía,Costa Rica
Jorge Quesada,Fecha de nacimiento,1915-09-01
Jorge Quesada,Fecha de defunción,1983-12-01
Eddier Godínez,Ocupación,ciclista
Eddier Godínez,Ciudadanía,Costa Rica
Eddier Godínez,Fecha de nacimiento,1984-06-24
Manuel Mora Valverde,Lugar de nacimiento,San José
Manuel Mora Valverde,Ocupación,abogado
Manuel Mora Valverde,Ciudadanía,Costa Rica
Manuel Mora Valverde,Premio recibido,Orden de la Amistad de los Pueblos
Manuel Mora Valverde,Fecha de nacimiento,1909-08-27
Manuel Mora Valverde,Fecha de defunción,1994-12-29
Manuel Mora Valverde,Ocupación,político
Ignacio Nazareno Trejos Picado,Ocupación,sacerdote católico
Ignacio Nazareno Trejos Picado,Ciudadanía,Costa Rica
Ignacio Nazareno Trejos Picado,Cargo,obispo auxiliar
Ignacio Nazareno Trejos Picado,Fecha de nacimiento,1928-07-31
Ignacio Nazareno Trejos Picado,Ocupación,obispo católico
Ignacio Nazareno Trejos Picado,Cargo,obispo titular
Ignacio Nazareno Trejos Picado,Cargo,obispo diocesano
Froylán Ledezma Stephens,Lugar de nacimiento,San José
Froylán Ledezma Stephens,Ocupación,futbolista
Froylán Ledezma Stephens,Ciudadanía,Costa Rica
Froylán Ledezma Stephens,Fecha de nacimiento,1978-01-02
Torres Zúñiga,Ocupación,árbitro de fútbol
Torres Zúñiga,Ciudadanía,Costa Rica
Torres Zúñiga,Fecha de nacimiento,1958-08-31
Jervis Drummond,Lugar de nacimiento,Limón
Jervis Drummond,Ocupación,futbolista
Jervis Drummond,Ciudadanía,Costa Rica
Jervis Drummond,Fecha de nacimiento,1976-09-08
Vernor Muñoz Villalobos,Lugar de nacimiento,Estado de México
Vernor Muñoz Villalobos,Ocupación,abogado
Vernor Muñoz Villalobos,Ciudadanía,Costa Rica
Vernor Muñoz Villalobos,Cargo,relatoría especial de las Naciones Unidas
Vernor Muñoz Villalobos,Fecha de nacimiento,1960-08-26
Vernor Muñoz Villalobos,Ocupación,pedagogo
Vernor Muñoz Villalobos,Ocupación,profesor universitario
Vernor Muñoz Villalobos,Ocupación,filósofo
Alejandro Ramírez Álvarez,Lugar de nacimiento,San José
Alejandro Ramírez Álvarez,Ocupación,ajedrecista
Alejandro Ramírez Álvarez,Ciudadanía,Costa Rica
Alejandro Ramírez Álvarez,Educado en,Universidad de Texas en Dallas
Alejandro Ramírez Álvarez,Fecha de nacimiento,1988-06-21
José Adrián Bonilla,Lugar de nacimiento,Cartago
José Adrián Bonilla,Ocupación,ciclista
José Adrián Bonilla,Ciudadanía,Costa Rica
José Adrián Bonilla,Fecha de nacimiento,1978-04-28
Héctor Morera Vega,Ocupación,sacerdote católico
Héctor Morera Vega,Ciudadanía,Costa Rica
Héctor Morera Vega,Cargo,obispo diocesano
Héctor Morera Vega,Fecha de nacimiento,1926-02-20
Héctor Morera Vega,Fecha de defunción,2017-12-23
Héctor Morera Vega,Ocupación,obispo católico
Fabricio Quirós,Lugar de nacimiento,Cartago
Fabricio Quirós,Ocupación,ciclista
Fabricio Quirós,Ciudadanía,Costa Rica
Fabricio Quirós,Fecha de nacimiento,1990-03-05
Federico Ramírez Méndez,Lugar de nacimiento,Cot
Federico Ramírez Méndez,Ocupación,ciclista
Federico Ramírez Méndez,Ciudadanía,Costa Rica
Federico Ramírez Méndez,Fecha de nacimiento,1975-11-04
Vilna,jefe de gobierno,Remigijus Šimašius
Vilna,país,Lituania
Vilna,continente,Europa
Vilna,instancia de,ciudad
Vilna,instancia de,gran ciudad
espía,instancia de,profesión
espía,subclase de,agente de inteligencia
espía,ámbito de la ocupación,espionaje
espía,se dice que es lo mismo que,gastador
espía,opuesto a,gastador
Argentina,se encuentra en el huso horario,Hora oficial argentina
Argentina,miembro de,Organización de las Naciones Unidas
Argentina,miembro de,Unión de Naciones Suramericanas
Argentina,miembro de,Mercosur
Argentina,miembro de,UNESCO
La Sorbona,país,Francia
La Sorbona,instancia de,institución educativa universitaria
La Sorbona,instancia de,edificio escolar
La Sorbona,propiedad de,municipalidad de París
KGB,país,Unión Soviética
KGB,instancia de,servicio de seguridad
KGB,campo de trabajo,contraespionaje
marino,instancia de,profesión
marino,instancia de,ocupación marítima
marino,subclase de,tripulación de barco
marino,ámbito de la ocupación,navegación a vela
marino,ámbito de la ocupación,náutica
"Universidad Estatal de California, Los Ángeles",país,Estados Unidos
"Universidad Estatal de California, Los Ángeles",instancia de,universidad
"Universidad Estatal de California, Los Ángeles",instancia de,institución educativa pública de los Estados Unidos
"Universidad Estatal de California, Los Ángeles",situado en la entidad territorial administrativa,Los Ángeles
"Universidad Estatal de California, Los Ángeles",ubicación de la sede,Los Ángeles
arquero,instancia de,profesión
arquero,subclase de,deportista
arquero,ámbito de la ocupación,tiro con arco
arquero,deporte,tiro con arco
arquero,categoría principal del tema,Categoría:Arqueros
Orden de la Amistad de los Pueblos,país,Unión Soviética
Orden de la Amistad de los Pueblos,instancia de,orden
Orden de la Amistad de los Pueblos,instancia de,condecoración civil
Orden de la Amistad de los Pueblos,lugar de formación,Moscú
Estado de México,jefe de gobierno,Alfredo del Mazo Maza
Estado de México,país,México
Estado de México,instancia de,estado de México
Estado de México,capital,Toluca de Lerdo
Estado de México,comparte fronteras con,Ciudad de México
relatoría especial de las Naciones Unidas,instancia de,cargo
relatoría especial de las Naciones Unidas,subclase de,relator
relatoría especial de las Naciones Unidas,categoría principal del tema,Categoría:Relatores especiales de Naciones Unidas
relatoría especial de las Naciones Unidas,aplica a la jurisdicción,Organización de las Naciones Unidas
relatoría especial de las Naciones Unidas,lista de interés para el proyecto Wikimedia,Wikiproyecto:Derechos humanos
ajedrecista,instancia de,profesión
ajedrecista,subclase de,deportista
ajedrecista,subclase de,jugador de juego de tablero
Universidad de Texas en Dallas,país,Estados Unidos
Universidad de Texas en Dallas,instancia de,universidad
Universidad de Texas en Dallas,instancia de,institución educativa pública de los Estados Unidos
Universidad de Texas en Dallas,situado en la entidad territorial administrativa,Richardson
Cot,país,Costa Rica
Cot,instancia de,distrito de Costa Rica
Cot,situado en la entidad territorial administrativa,Provincia de Cartago
Cot,situado en la entidad territorial administrativa,Cantón de Oreamuno
Cot,se encuentra en el huso horario,UTC−6
Alfonso Quesada Ramírez,Lugar de nacimiento,Alajuela
Alfonso Quesada Ramírez,Ocupación,entrenador
Alfonso Quesada Ramírez,Ciudadanía,Costa Rica
Alfonso Quesada Ramírez,Fecha de nacimiento,1988-03-15
Alfonso Quesada Ramírez,Ocupación,futbolista
Jorge Solís,Lugar de nacimiento,San Ramón
Jorge Solís,Ocupación,futbolista
Jorge Solís,Ciudadanía,Costa Rica
Jorge Solís,Fecha de nacimiento,2000-01-01
Jorge Solís,Fecha de defunción,1967-01-01
Jorge Solís,Lugar de nacimiento,Cantón de Palmares
José Antonio Hütt,Lugar de nacimiento,Costa Rica
José Antonio Hütt,Ocupación,futbolista
José Antonio Hütt,Ciudadanía,Costa Rica
José Antonio Hütt,Fecha de nacimiento,2000-01-01
José Antonio Hütt,Fecha de defunción,1991-01-01
José Francisco Ulloa,Lugar de nacimiento,Cartago
José Francisco Ulloa,Ocupación,sacerdote católico
José Francisco Ulloa,Ciudadanía,Costa Rica
José Francisco Ulloa,Cargo,obispo diocesano
José Francisco Ulloa,Fecha de nacimiento,1940-10-01
José Francisco Ulloa,Ocupación,obispo católico
José María Pinaud,Ocupación,político
José María Pinaud,Ciudadanía,Costa Rica
José María Pinaud,Fecha de nacimiento,1885-01-01
José María Pinaud,Fecha de defunción,1948-01-01
José María de Peralta y La Vega,Lugar de nacimiento,Jaén
José María de Peralta y La Vega,Ocupación,político
José María de Peralta y La Vega,Ciudadanía,Costa Rica
José María de Peralta y La Vega,Fecha de nacimiento,1763-09-28
José María de Peralta y La Vega,Fecha de defunción,1836-08-07
José Rafael Barquero Arce,Ocupación,sacerdote católico
José Rafael Barquero Arce,Ciudadanía,Costa Rica
José Rafael Barquero Arce,Cargo,obispo auxiliar
José Rafael Barquero Arce,Fecha de nacimiento,1931-10-27
José Rafael Barquero Arce,Fecha de defunción,2020-11-29
José Rafael Barquero Arce,Ocupación,obispo católico
José Rafael Barquero Arce,Cargo,obispo titular
José Rafael Barquero Arce,Cargo,obispo diocesano
José Rafael Quirós Quirós,Lugar de nacimiento,Llano Grande
José Rafael Quirós Quirós,Ocupación,sacerdote católico
José Rafael Quirós Quirós,Ciudadanía,Costa Rica
José Rafael Quirós Quirós,Educado en,Pontificia Universidad Gregoriana
José Rafael Quirós Quirós,Cargo,obispo diocesano
José Rafael Quirós Quirós,Fecha de nacimiento,1955-05-01
José Rafael Quirós Quirós,Ocupación,obispo católico
José Rafael Quirós Quirós,Cargo,Arzobispo de San José de Costa Rica
Juan José Lara Arias,Lugar de nacimiento,Alajuela
Juan José Lara Arias,Ocupación,político
Juan José Lara Arias,Ciudadanía,Costa Rica
Juan José Lara Arias,Fecha de nacimiento,1790-04-17
Juan José Lara Arias,Fecha de defunción,1856-06-21
Julio Fonseca,Lugar de nacimiento,San José
Julio Fonseca,Ocupación,compositor
Julio Fonseca,Ciudadanía,Costa Rica
Julio Fonseca,Fecha de nacimiento,1885-05-22
Julio Fonseca,Fecha de defunción,1950-06-22
Julio Fonseca,Fecha de defunción,1950-07-22
Alejandro Cardona,Lugar de nacimiento,San José
Alejandro Cardona,Ocupación,compositor
Alejandro Cardona,Ciudadanía,Costa Rica
Alejandro Cardona,Fecha de nacimiento,1959-08-26
Alejandro Cardona,Ocupación,guitarrista
Alejandro Cardona,Ocupación,director de cine
Róger Flores,Lugar de nacimiento,San José
Róger Flores,Ocupación,entrenador
Róger Flores,Ciudadanía,Costa Rica
Róger Flores,Fecha de nacimiento,1957-03-26
Róger Flores,Ocupación,futbolista
Róger Flores,Fecha de nacimiento,1959-05-26
Ricardo Castro Béeche,Lugar de nacimiento,San José
Ricardo Castro Béeche,Ocupación,abogado
Ricardo Castro Béeche,Ciudadanía,Costa Rica
Ricardo Castro Béeche,Empleador,La Nación
Ricardo Castro Béeche,Premio recibido,Premio María Moors Cabot
Ricardo Castro Béeche,Fecha de nacimiento,1894-04-11
Ricardo Castro Béeche,Fecha de defunción,1967-10-09
Ricardo Castro Béeche,Ocupación,político
Ricardo Castro Béeche,Ocupación,periodista
Rónald Gómez,Lugar de nacimiento,Puntarenas
Rónald Gómez,Ocupación,entrenador
Rónald Gómez,Ciudadanía,Costa Rica
Rónald Gómez,Fecha de nacimiento,1975-01-24
Rónald Gómez,Ocupación,futbolista
John Jairo Ruiz,Lugar de nacimiento,Puntarenas
John Jairo Ruiz,Ocupación,futbolista
John Jairo Ruiz,Ciudadanía,Costa Rica
John Jairo Ruiz,Fecha de nacimiento,1994-01-10
Luis González,Lugar de nacimiento,San José
Luis González,Ocupación,deportista
Luis González,Ciudadanía,Costa Rica
Luis González,Fecha de nacimiento,1945-11-19
Manuel Alvarado e Hidalgo,Lugar de nacimiento,San José
Manuel Alvarado e Hidalgo,Ocupación,político
Manuel Alvarado e Hidalgo,Ciudadanía,Costa Rica
Manuel Alvarado e Hidalgo,Fecha de nacimiento,1784-01-01
Manuel Alvarado e Hidalgo,Fecha de defunción,1836-01-21
Manuel Alvarado e Hidalgo,Ocupación,sacerdote católico
Marco Guillén,Ocupación,ciclista
